CDSCode,1100,1200,1300,1900,2100,2200,2300,2400,2900,3101-3102,3201-3202,3301-3302,3401-3402,3501-3502,3601-3602,3701-3702,3751-3752,3801-3802,3901-3902,4100,4200,4300,4400,4700,5100,5200,5300,5400,5500,5600,5800,5900,6100-6170,6200,6300,6400,6500,6900,7110-7143,7211-7213,7221-7223AO,7221-7223SE,7281-7299,7438,7439,7630-7699,8011,8015,8019,8020-8039,8040-8079,8080-8089,"8091, 8097",8092,8096,"8110, 8260-8299","8181, 8182",8220,8290,8930-8979,8980-8999,9110,9111,9120,9130,9135,9140,9150,9200,9290,9320,9330,9340,9400-9499,9500,9590,9640,9650,9660-9669,9711,9712,9713,9719,9730,9740,9770,"9775, 9780",9790,9791,"9793, 9795",LocalRevAO,StateRevAO,StateRevSE
15636286121024,898407.44,0.0,0.0,0.0,3497.54,0.0,0.0,0.0,0.0,74118.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150554.59,995599.05,638819.51,0.0,0.0,0.0,0.0,5487.46,15719.91,13533.87,30323.43,245357.67,807212.3,67014.4,0.0,0.0,0.0,0.0,0.0,35815.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2534135.0,0.0,0.0,0.0,0.0,0.0,0.0,-36674.0,141181.0,0.0,0.0,103236.58,0.0,0.0,0.0,0.0,211461.67,0.0,0.0,0.0,0.0,1607665.7,0.0,0.0,0.0,0.0,25372.49,1694244.69,0.0,0.0,115988.49,34266.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793153.0,309857.72,136571.6
15756301530500,612770.7,0.0,98645.28,0.0,45180.0,0.0,49712.5,48712.5,17237.2,56586.4,13934.32,23084.09,122841.38,5980.41,17452.15,0.0,0.0,0.0,0.0,55338.49,0.0,35914.64,15380.61,0.0,7760.91,2804.94,4243.12,13505.28,37443.33,17424.72,216602.86,4682.98,0.0,0.0,0.0,0.0,0.0,33878.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160998.0,0.0,0.0,0.0,0.0,0.0,0.0,69997.0,8109.4,80691.0,0.0,44461.0,0.0,0.0,192888.23,0.0,0.0,0.0,0.0,0.0,0.0,1390.1,605438.83,0.0,22087.29,0.0,957305.58,78909.55,0.0,0.0,246248.0,344054.3,0.0,0.0,22087.29,0.0,0.0,0.0,0.0,0.0,1087810.89,801926.79,-41062.0,77712.23,351400.93,112781.0
16638750112698,1126368.16,0.0,0.0,0.0,3497.54,0.0,0.0,0.0,0.0,92925.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371471.04,1395282.0,896490.77,0.0,0.0,0.0,0.0,9169.8,21268.11,17916.19,24990.21,354495.7,1365791.63,92488.34,0.0,0.0,0.0,0.0,0.0,12966.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3437028.0,0.0,0.0,0.0,0.0,0.0,0.0,131862.0,187928.0,108503.4,0.0,78147.47,0.0,0.0,0.0,0.0,601321.81,0.0,0.0,0.0,0.0,1437590.12,0.0,0.0,0.0,0.0,30531.0,1888995.41,0.0,0.0,116374.41,64073.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211319.25,423021.42,207311.6
16638910120154,227543.52,14045.53,31021.45,39945.74,0.0,0.0,0.0,0.0,0.0,29814.99,0.0,5392.02,32959.56,7310.1,15148.12,0.0,0.0,0.0,281.26,0.0,0.0,1888.87,502.12,379.45,177442.88,6250.98,614.8,8397.04,0.0,6942.99,180612.62,819.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524308.97,0.0,0.0,0.0,0.0,0.0,0.0,32166.86,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91107.93,0.0,0.0,0.0,0.0,234120.69,0.0,0.0,2906.24,135.0,0.0,341717.48,0.0,0.0,0.0,0.0,0.0,0.0,2906.24,0.0,0.0,0.0,0.0,0.0,-16353.86,0.0,0.0,0.0,67389.86,0.0
18641620120287,320284.26,0.0,68199.99,7075.0,0.0,0.0,34449.4,0.0,43274.18,29722.42,6730.34,12315.68,26625.0,5177.92,10551.34,0.0,0.0,0.0,0.0,92625.1,8089.52,26358.22,9911.44,701.5,0.0,8368.29,4600.0,17887.83,7180.24,18348.11,205446.62,7969.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885764.0,0.0,0.0,0.0,0.0,0.0,0.0,50454.0,20786.0,0.0,0.0,42733.0,0.0,0.0,0.0,0.0,41986.73,0.0,0.0,0.0,0.0,320773.86,0.0,0.0,5405.59,0.0,0.0,157585.64,0.0,77000.0,0.0,0.0,0.0,0.0,5405.59,0.0,0.0,0.0,0.0,0.0,128174.95,0.0,0.0,9649.39,96085.93,0.0
18642041830132,1167791.0,0.0,184572.0,0.0,0.0,57692.0,0.0,0.0,0.0,102647.0,0.0,12318.0,172733.0,7071.0,38474.0,99933.0,0.0,0.0,0.0,20966.0,24375.0,38565.0,16791.0,641.0,0.0,33653.0,4519.0,24973.0,20788.0,59312.0,986979.0,31397.0,0.0,0.0,0.0,0.0,0.0,18079.0,0.0,0.0,0.0,0.0,190219.0,0.0,0.0,250000.0,0.0,2062640.0,0.0,0.0,0.0,0.0,0.0,0.0,428130.0,0.0,0.0,0.0,137136.0,0.0,0.0,0.0,0.0,160528.0,0.0,0.0,0.0,0.0,1025688.0,0.0,0.0,339765.0,59403.0,0.0,29713.0,961282.0,0.0,0.0,0.0,0.0,0.0,339765.0,0.0,0.0,0.0,0.0,0.0,254624.0,1114035.0,0.0,10135.0,381040.0,25761.0
18750366010763,582754.0,1088.0,127785.0,43675.0,63718.0,55232.0,0.0,69522.0,8927.0,57108.0,0.0,27009.0,126861.0,2865.0,21942.0,1076.0,0.0,0.0,0.0,0.0,-4.0,103194.0,0.0,29161.0,0.0,10751.0,3730.0,34266.0,48759.0,53301.0,157735.0,30860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046460.0,0.0,0.0,0.0,0.0,0.0,0.0,209722.0,116286.0,0.0,26204.0,0.0,0.0,0.0,67301.0,0.0,6245.0,0.0,0.0,0.0,0.0,294559.0,0.0,0.0,0.0,77641.0,0.0,123800.0,0.0,255830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66116.0,49416.0,0.0,68262.0,211081.0,0.0
19642870114397,3650040.0,68460.0,287257.0,234258.0,0.0,0.0,9519.0,313277.0,0.0,0.0,0.0,0.0,393803.0,313224.0,56471.0,0.0,0.0,0.0,39724.0,1327992.0,134.0,209192.0,0.0,0.0,0.0,78285.0,1976.0,0.0,190987.0,892357.0,1940724.0,108054.0,0.0,0.0,0.0,0.0,0.0,635495.0,0.0,0.0,0.0,0.0,149173.0,0.0,0.0,0.0,0.0,9877801.0,-65802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557000.0,0.0,0.0,830000.0,0.0,0.0,0.0,563049.0,0.0,0.0,0.0,0.0,5690857.0,0.0,0.0,80909.0,135432.0,1119539.0,2551668.0,0.0,0.0,0.0,4575264.0,0.0,0.0,80909.0,263826.0,0.0,0.0,0.0,0.0,118119.0,20528.0,-1274772.0,467937.0,950564.0,0.0
19642871996479,5266353.0,78089.0,634397.0,494868.0,0.0,0.0,22284.0,462533.0,0.0,0.0,0.0,581759.0,466209.0,0.0,88925.0,0.0,0.0,0.0,85768.0,1683624.0,1520.0,385148.0,0.0,0.0,0.0,109821.0,4582.0,0.0,241750.0,1196832.0,2309553.0,180212.0,0.0,0.0,0.0,0.0,0.0,929650.0,0.0,0.0,0.0,0.0,353030.0,0.0,0.0,3000000.0,0.0,13135210.0,-319153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291031.0,0.0,0.0,0.0,0.0,2711146.0,0.0,0.0,176826.0,131660.0,2096893.0,1512329.0,0.0,0.0,0.0,0.0,0.0,0.0,176826.0,0.0,0.0,0.0,0.0,0.0,3718401.0,5271404.0,777611.0,568050.0,2280934.0,758078.0
19645841996305,2483815.7,92084.7,204161.56,0.0,198252.21,157218.12,202040.37,309458.1,0.0,243231.17,72103.19,119024.8,333604.78,51714.16,82994.67,0.0,0.0,0.0,0.0,126405.28,137739.59,49427.49,3542.36,0.0,0.0,15526.5,7920.0,52757.02,69815.58,136129.41,816027.4,64009.06,0.0,0.0,0.0,0.0,0.0,85469.65,0.0,0.0,0.0,0.0,0.0,74224.96,0.0,0.0,0.0,6854398.17,-170247.0,0.0,0.0,0.0,0.0,0.0,176378.98,0.0,0.0,0.0,456851.53,0.0,0.0,0.0,0.0,95470.8,650.0,0.0,0.0,1694489.35,532651.15,7025940.4,0.0,95320.85,500.0,2935975.15,718068.94,2561714.76,0.0,396753.42,1056130.54,650.0,0.0,95320.85,0.0,0.0,1059696.75,307862.9,4300000.0,1884799.54,4767669.26,222471.02,199116.08,826285.78,504104.05
19645920118505,385542.33,0.0,16666.66,0.0,0.0,0.0,106877.83,0.0,0.0,30160.36,8217.39,14065.06,45838.14,6839.62,17691.0,0.0,0.0,0.0,3807.5,4.13,0.0,11544.98,1506.74,2644.7,0.0,1457.5,2720.0,7807.69,50202.61,230055.32,814654.31,12586.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509698.0,1041.0,0.0,0.0,0.0,0.0,0.0,43783.19,113389.0,19474.0,0.0,68463.0,0.0,0.0,0.0,0.0,8997.21,0.0,0.0,0.0,0.0,197471.0,0.0,0.0,8618.36,0.0,0.0,651697.34,0.0,0.0,0.0,0.0,0.0,0.0,8618.36,0.0,0.0,0.0,0.0,0.0,-445229.13,76654.69,0.0,250097.53,251679.61,0.0
19646000120543,229100.0,6178.0,8649.0,0.0,0.0,0.0,0.0,24848.0,0.0,0.0,0.0,0.0,20894.0,20171.0,2660.0,0.0,0.0,0.0,0.0,47845.0,17.0,15681.0,0.0,0.0,0.0,2439.0,1438.0,0.0,8413.0,55600.0,137079.0,7364.0,0.0,0.0,0.0,0.0,0.0,44688.0,0.0,0.0,0.0,0.0,8413.0,0.0,0.0,0.0,0.0,455047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229549.0,0.0,0.0,0.0,0.0,155482.0,0.0,0.0,3719.0,22784.0,107723.0,425042.0,0.0,0.0,0.0,0.0,0.0,0.0,3719.0,0.0,0.0,0.0,0.0,0.0,90496.0,0.0,0.0,183020.0,86865.0,10760.0
19646000120550,393940.23,0.0,47283.11,0.0,0.0,0.0,14794.91,42478.54,0.0,0.0,0.0,40233.22,40097.89,0.0,4489.59,0.0,0.0,0.0,4962.17,104284.89,0.0,67414.9,0.0,0.0,0.0,2432.36,3776.28,5091.86,10535.56,82764.72,73692.11,15745.1,0.0,0.0,0.0,0.0,0.0,1609.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821937.0,0.0,0.0,0.0,0.0,0.0,0.0,333961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36312.69,0.0,0.0,0.0,0.0,386104.79,0.0,0.0,0.0,0.0,0.0,97100.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325316.78,0.0,0.0,94.65,101541.0,23410.18
19646340101667,976451.43,0.0,73842.21,0.0,35681.53,29778.32,46380.04,55213.63,45738.63,-288315.94,11608.68,48715.94,149558.24,31352.28,-23622.29,0.0,0.0,0.0,-102412.23,108266.94,141.08,180759.2,2212.0,0.0,0.0,8522.35,3657.55,38222.87,58401.16,374358.32,114148.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440279.0,0.0,0.0,0.0,0.0,0.0,0.0,96397.0,0.0,0.0,299977.61,0.0,0.0,0.0,0.0,1016457.32,250.0,0.0,0.0,0.0,2195442.97,0.0,0.0,0.0,0.0,0.0,851712.39,0.0,0.0,96519.79,0.0,250.0,0.0,0.0,0.0,0.0,0.0,46559.88,0.0,2217108.23,711922.0,0.0,432066.09,1261936.49,0.0
19646340116822,431639.15,0.0,39761.19,0.0,19213.13,16034.48,24973.87,58230.42,24628.5,-86407.98,22666.43,35761.0,124367.06,17274.09,13422.33,0.0,0.0,0.0,-55145.05,58201.1,0.0,123449.04,6002.07,0.0,0.0,4888.99,3575.45,23904.53,40650.23,201577.56,71611.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787538.57,0.0,0.0,0.0,0.0,497976.08,0.0,0.0,0.0,0.0,0.0,86464.16,0.0,1187134.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11915.77,0.0,0.0,9163.0,0.0,190206.0,254890.6,0.0
19647091996313,1636608.0,158739.0,193500.0,78513.0,27657.0,110484.0,0.0,0.0,121461.0,176364.0,23019.0,65006.0,259955.0,415.0,26635.0,0.0,0.0,0.0,0.0,37439.0,12708.0,31816.0,120050.0,142618.0,0.0,8181.0,1041.0,26911.0,389478.0,733609.0,1107286.0,28039.0,0.0,0.0,0.0,0.0,0.0,54908.0,0.0,0.0,0.0,0.0,379502.0,5631.0,0.0,0.0,212326.2,3186495.74,-39620.0,0.0,0.0,0.0,0.0,0.0,211951.51,1479644.03,115121.0,107864.04,42450.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,572213.38,1909045.6,0.0,0.0,0.0,0.0,159045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297879.0,0.0,2074334.98,1311576.24,983834.76,115951.21,602192.25,0.0
19647740118562,1016806.12,33559.47,88717.73,109011.28,0.0,0.0,0.0,0.0,0.0,85658.7,0.0,15504.79,229440.64,21634.27,58549.71,1746.98,0.0,0.0,72.0,0.0,0.0,10546.23,2943.64,1911.56,1774812.95,29191.33,6974.45,54271.78,0.0,28637.45,530955.83,4396.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3474046.66,-44323.0,0.0,0.0,0.0,0.0,0.0,137532.01,25777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161135.32,0.0,0.0,0.0,0.0,2293575.56,0.0,0.0,16791.61,885.0,0.0,2616416.88,0.0,0.0,0.0,0.0,0.0,0.0,16791.61,0.0,0.0,0.0,0.0,0.0,-160821.0,-94108.12,16363.12,18373.91,350996.12,76656.16
19648576119580,463783.0,0.0,0.0,0.0,335800.0,0.0,0.0,0.0,0.0,34397.0,27342.0,29114.0,154234.0,2624.0,13173.0,0.0,0.0,0.0,0.0,39739.0,0.0,100.0,1768.0,2716.0,0.0,4692.0,3962.0,0.0,57606.0,96759.0,178211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14147.0,0.0,0.0,0.0,0.0,0.0,102267.0,0.0,59468.0,0.0,0.0,0.0,0.0,339823.0,0.0,0.0,9245.0,969032.0,0.0,2524.0,0.0,62555.0,0.0,0.0,0.0,0.0,9245.0,0.0,0.0,0.0,0.0,0.0,1405511.0,1154860.0,0.0,205453.0,369679.0,0.0
19648810113464,0.0,0.0,0.0,744016.68,0.0,0.0,0.0,0.0,64776.67,0.0,0.0,0.0,59673.33,0.0,39786.7,0.0,0.0,0.0,0.0,2261.32,0.0,25748.57,6471.81,15724.98,0.0,52.55,1755.8,9088.81,29596.68,50011.55,173331.55,6566.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9594.98,0.0,0.0,0.0,516722.0,782.0,0.0,0.0,0.0,0.0,0.0,507907.0,17243.0,0.0,0.0,18090.0,0.0,0.0,0.0,0.0,70624.47,0.0,0.0,0.0,0.0,220309.71,0.0,0.0,5393.75,5855.0,0.0,73836.76,0.0,0.0,0.0,150000.0,0.0,0.0,5393.75,0.0,0.0,0.0,0.0,0.0,72952.42,57746.77,0.0,66522.14,131791.92,0.0
19648810113472,0.0,0.0,0.0,1106933.36,0.0,0.0,0.0,0.0,116250.03,0.0,0.0,0.0,96909.97,0.0,43786.69,0.0,0.0,0.0,0.0,1412.0,0.0,35849.64,9475.1,19242.83,0.0,398.0,1638.2,11685.71,35808.16,32292.26,235113.76,8033.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9535.73,0.0,0.0,0.0,616707.0,700.0,0.0,0.0,0.0,0.0,0.0,744534.0,4663.0,0.0,0.0,6318.0,0.0,0.0,0.0,0.0,33584.03,0.0,0.0,0.0,0.0,400456.29,0.0,0.0,7500.87,5855.0,0.0,195079.68,0.0,0.0,0.0,150000.0,0.0,0.0,7500.87,0.0,0.0,0.0,0.0,0.0,94815.64,69953.86,0.0,91840.28,331965.28,0.0
19648810113894,177746.0,0.0,48000.0,0.0,61563.8,0.0,30000.0,0.0,0.0,18624.05,10969.39,3273.29,10633.72,677.3,13603.24,0.0,0.0,0.0,0.0,0.0,2164.2,12388.65,5098.19,441.16,1500.0,0.0,2638.44,5052.0,10539.69,73437.42,2391.04,1595.03,0.0,4374.36,0.0,6500.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57963.0,0.0,0.0,192876.0,0.0,0.0,0.0,0.0,0.0,0.0,173230.0,146233.73,0.0,0.0,0.0,41546.2,0.0,422544.17,0.0,98107.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359746.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160905.69,53215.34,0.0,0.0,114979.28,0.0
19648810118075,510252.63,0.0,110963.26,0.0,0.0,277946.25,0.0,97295.36,37183.1,0.0,0.0,108313.45,75902.07,0.0,28054.25,0.0,0.0,0.0,0.0,37328.13,29088.0,42563.0,46155.0,4562.0,0.0,23964.0,250.0,7154.0,73738.0,112156.82,227550.99,22523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14709.0,1449.0,0.0,0.0,0.0,622877.68,0.0,0.0,0.0,0.0,0.0,0.0,581493.0,118750.0,0.0,0.0,152124.0,0.0,0.0,0.0,0.0,170897.0,0.0,0.0,0.0,0.0,432152.0,0.0,0.0,0.0,0.0,0.0,107607.38,0.0,349467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145974.62,317262.0,0.0,1834.99,240734.26,0.0
19650940112706,6338916.38,0.0,0.0,0.0,6995.09,0.0,0.0,0.0,0.0,522960.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1305184.94,8140440.96,5235689.87,0.0,0.0,0.0,0.0,57212.88,118076.28,111630.11,126304.26,2084714.63,7941784.97,564152.71,0.0,0.0,0.0,0.0,0.0,83184.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18789480.0,0.0,0.0,0.0,0.0,0.0,0.0,2088954.0,1165382.84,0.0,0.0,316985.45,0.0,0.0,0.0,0.0,1551067.12,0.0,0.0,0.0,0.0,6663417.75,0.0,0.0,0.0,0.0,166721.82,7536961.71,0.0,0.0,523260.46,320984.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6268254.65,2486028.6,1522163.0
19651361996263,4001430.0,89933.0,437454.0,219754.0,0.0,0.0,21379.0,320109.0,0.0,0.0,0.0,0.0,413863.0,325764.0,64856.0,0.0,0.0,0.0,67479.0,1363358.0,0.0,234090.0,0.0,0.0,0.0,60355.0,1671.0,0.0,162629.0,992450.0,1539289.0,139711.0,0.0,0.0,0.0,0.0,0.0,584743.0,0.0,0.0,0.0,0.0,119550.0,0.0,0.0,2000000.0,0.0,9303535.0,-107057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673185.0,0.0,0.0,0.0,0.0,4076120.0,0.0,0.0,80482.0,155082.0,832142.0,194966.0,0.0,0.0,0.0,0.0,0.0,0.0,80482.0,0.0,0.0,0.0,0.0,0.0,5541563.0,5257477.0,-122846.0,2547302.0,1903501.0,0.0
19651690119016,627449.0,0.0,162702.0,0.0,0.0,68789.0,0.0,40039.0,0.0,65047.0,0.0,19785.0,72693.0,3722.0,18556.0,0.0,0.0,0.0,0.0,0.0,0.0,69799.0,123453.0,0.0,0.0,3316.0,394.0,17046.0,40747.0,15833.0,191049.0,7588.0,0.0,0.0,0.0,0.0,0.0,13516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142250.0,0.0,0.0,0.0,0.0,0.0,0.0,404656.0,0.0,0.0,0.0,350000.0,0.0,0.0,346151.0,0.0,0.0,0.0,0.0,0.0,0.0,415455.0,0.0,0.0,0.0,0.0,121644.0,129376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753874.0,1542.0,0.0,242076.0,126226.0,48647.0
19651690119636,465729.0,0.0,145089.0,0.0,0.0,53954.0,0.0,26944.0,0.0,50318.0,0.0,14869.0,52025.0,6890.0,14277.0,0.0,0.0,0.0,0.0,0.0,0.0,79498.0,127663.0,0.0,0.0,2252.0,1194.0,10557.0,28943.0,16049.0,197601.0,9693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842191.0,0.0,0.0,0.0,0.0,0.0,0.0,298357.0,0.0,0.0,0.0,400000.0,0.0,0.0,344317.0,0.0,0.0,0.0,0.0,0.0,0.0,234157.0,0.0,0.0,0.0,0.0,0.0,127041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451433.0,1542.0,0.0,85248.0,95530.0,32110.0
19752911996016,2684981.72,23449.89,290090.51,8194.48,0.0,0.0,171437.22,488840.79,0.0,0.0,0.0,280418.03,344590.19,0.0,37817.92,0.0,0.0,0.0,30242.78,627566.99,0.0,381114.65,0.0,0.0,0.0,20772.93,12839.15,22915.13,88069.23,773801.31,421662.43,139047.31,0.0,0.0,0.0,0.0,0.0,122530.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6616348.0,-64416.0,0.0,0.0,0.0,0.0,0.0,1380773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535972.33,0.0,0.0,0.0,3050832.63,0.0,0.0,0.0,55054.19,241619.5,1524981.93,0.0,0.0,0.0,0.0,535972.33,0.0,0.0,0.0,0.0,0.0,332497.0,0.0,1490028.0,256041.9,6697.1,34395.76,852522.74,246518.07
19756711996586,1445644.0,102382.0,187500.0,67582.0,6179.0,111278.0,0.0,0.0,46261.0,154184.0,11248.0,44112.0,182712.0,174.0,19080.0,0.0,0.0,0.0,0.0,36250.0,36559.0,22998.0,164410.0,133698.0,0.0,5654.0,945.0,37320.0,433594.0,565358.0,35170.0,49099.0,0.0,0.0,0.0,0.0,0.0,406583.0,0.0,0.0,0.0,0.0,288256.0,3190.0,0.0,0.0,11543.76,2480524.44,-15420.0,0.0,0.0,0.0,0.0,0.0,526607.89,383382.35,157028.0,108583.94,80459.0,194813.89,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,303371.0,0.0,0.0,0.0,0.0,123500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229871.0,0.0,0.0,251197.0,1782.0,168147.89,478640.84,0.0
19764970115725,709515.14,0.0,68906.15,0.0,112965.74,138930.92,101176.25,53512.91,0.0,58713.0,43607.31,44912.2,120630.01,3848.5,45126.39,0.0,0.0,0.0,0.0,79036.19,19478.75,48321.95,0.0,3087.38,0.0,36729.49,3370.0,20995.71,28576.75,207984.23,769844.98,40087.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1456879.57,0.0,0.0,0.0,0.0,0.0,0.0,167178.0,201747.23,38802.0,68503.68,198767.0,0.0,0.0,50886.92,0.0,573403.26,0.0,0.0,0.0,0.0,582172.38,0.0,0.0,0.0,0.0,789650.0,48952.29,321352.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625808.26,1587810.0,-400798.0,7545.74,928637.03,130093.0
19765210117390,188519.02,24280.0,0.0,0.0,0.0,165272.1,0.0,36458.25,0.0,17695.95,0.0,15780.81,42354.38,0.0,6122.64,0.0,0.0,0.0,0.0,34.95,1810.92,9519.21,9992.87,34460.12,0.0,31130.54,785.0,8614.55,12751.79,70886.75,74057.51,5469.99,0.0,0.0,0.0,0.0,0.0,29619.26,0.0,0.0,0.0,0.0,5474.61,5473.39,0.0,0.0,0.0,377170.0,-14371.44,0.0,0.0,0.0,0.0,0.0,32558.0,167793.0,10605.21,0.0,31862.0,0.0,0.0,0.0,0.0,4559.0,0.0,0.0,0.0,0.0,160183.26,0.0,0.0,0.0,0.0,127874.96,193683.9,0.0,246209.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-147276.48,-123172.0,0.0,101417.36,43895.0,21531.0
19765470118760,473903.0,0.0,236561.0,0.0,86322.0,21701.0,0.0,66881.0,133798.0,55377.0,0.0,38701.0,72540.0,20800.0,0.0,0.0,0.0,0.0,0.0,83743.0,5194.0,47370.0,70347.0,140889.0,0.0,33599.0,4299.0,28639.0,23988.0,16369.0,279170.0,8278.0,0.0,0.0,0.0,11236.0,0.0,0.0,0.0,0.0,0.0,0.0,14229.0,1765.0,0.0,0.0,0.0,1101138.0,0.0,0.0,0.0,0.0,0.0,0.0,138863.0,356007.0,99312.0,99564.0,110283.0,0.0,0.0,0.0,0.0,310547.0,0.0,0.0,0.0,0.0,572437.0,0.0,0.0,17422.0,2639847.0,0.0,349879.0,0.0,2868692.0,0.0,0.0,0.0,0.0,17422.0,0.0,0.0,0.0,0.0,0.0,304260.0,0.0,-171569.0,338656.0,225127.0,0.0
20652430107938,653700.37,0.0,311251.76,0.0,76354.15,0.0,126938.7,0.0,176116.7,77214.67,35464.66,42791.33,133016.01,14647.11,23526.34,0.0,0.0,0.0,0.0,28593.29,0.0,28420.55,8764.2,16505.88,0.0,17865.21,3237.25,19902.91,52576.71,163266.97,284636.99,10560.92,0.0,0.0,0.0,0.0,0.0,92600.62,0.0,0.0,0.0,0.0,0.0,5681.12,0.0,0.0,0.0,1358729.0,600.0,0.0,0.0,0.0,0.0,0.0,278685.0,69385.0,0.0,0.0,128899.0,0.0,0.0,0.0,0.0,-1064.45,0.0,0.0,0.0,0.0,597972.94,0.0,0.0,156.07,11000.0,132501.12,245797.8,0.0,521936.85,0.0,0.0,0.0,0.0,156.07,0.0,0.0,0.0,0.0,0.0,-27325.04,-48321.17,-66067.83,15213.52,639342.93,0.0
