Ccode,Dcode,SchoolID,ObjectCode,restricted,unrestricted,total,Field1
37,68049,6119564,9120,0,568817.36,568817.36,
37,68049,6119564,9130,0,0,0,
37,68049,6119564,9135,0,0,0,
37,68049,6119564,9140,0,0,0,
37,68049,6119564,9150,0,0,0,
37,68049,6119564,9200,0,118974.35,118974.35,
37,68049,6119564,9290,0,0,0,
37,68049,6119564,9320,0,0,0,
37,68049,6119564,9330,0,91677.81,91677.81,
37,68049,6119564,9340,0,1311355.23,1311355.23,
37,68049,6119564,9400-9489,0,0,0,
37,68049,6119564,9490,0,0,0,
37,68049,6119564,9500,0,635298.26,635298.26,
37,68049,6119564,9590,0,0,0,
37,68049,6119564,9640,0,0,0,
37,68049,6119564,9650,0,0,0,
37,68049,6119564,9660-9669,0,0,0,
37,68049,6119564,9690,0,0,0,
37,68049,6119564,9711,0,0,0,
37,68049,6119564,9712,0,0,0,
37,68049,6119564,9713,0,0,0,
37,68049,6119564,9719,0,0,0,
37,68049,6119564,9740,0,0,0,
37,68049,6119564,9750,0,0,0,
37,68049,6119564,9760,0,0,0,
37,68049,6119564,9780,0,0,0,
37,68049,6119564,9789,0,0,0,
37,68049,6119564,9790A,0,3971823.34,3971823.34,
37,68049,6119564,9790M,0,0,0,
37,68049,6119564,9791,87196.97,3663352.66,3750549.63,
37,68049,6119564,"9793, 9795",0,-250801,-250801,
37,68049,6119564,9796,0,0,0,
37,68049,6119564,9797,6161.45,0,6161.45,
37,68049,6119564,LocalRevAO,0,32544.55,32544.55,
37,68049,6119564,StateRevAO,280805.37,207016.26,487821.63,
37,68049,6119564,StateRevSE,180271.08,0,180271.08,
37,68098,0101535,1100,0,1246418.57,1246418.57,
37,68098,0101535,1200,0,0,0,
37,68098,0101535,1300,0,96000.04,96000.04,
37,68098,0101535,1900,0,0,0,
37,68098,0101535,2100,0,250971.37,250971.37,
37,68098,0101535,2200,0,97978.02,97978.02,
37,68098,0101535,2300,0,0,0,
37,68098,0101535,2400,0,163600.7,163600.7,
37,68098,0101535,2900,0,0,0,
37,68098,0101535,3101-3102,0,119420.09,119420.09,
37,68098,0101535,3201-3202,0,56326.94,56326.94,
37,68098,0101535,3301-3302,0,56163.65,56163.65,
37,68098,0101535,3401-3402,0,226224.34,226224.34,
37,68098,0101535,3501-3502,0,951.04,951.04,
37,68098,0101535,3601-3602,0,33912.01,33912.01,
37,68098,0101535,3701-3702,0,0,0,
37,68098,0101535,3751-3752,0,0,0,
37,68098,0101535,3901-3902,0,27462.89,27462.89,
37,68098,0101535,4100,0,21225.34,21225.34,
37,68098,0101535,4200,0,7765.73,7765.73,
37,68098,0101535,4300,21749.06,55695.45,77444.51,
37,68098,0101535,4400,138291.59,27688.58,165980.17,
37,68098,0101535,4700,0,0,0,
37,68098,0101535,5100,0,0,0,
37,68098,0101535,5200,4703,1919.14,6622.14,
37,68098,0101535,5300,0,6997.97,6997.97,
37,68098,0101535,5400,0,22380,22380,
37,68098,0101535,5500,0,92693.08,92693.08,
37,68098,0101535,5600,424865.5,477868.14,902733.64,
37,68098,0101535,5700-5799,0,0,0,
37,68098,0101535,5800,29368.05,424623.81,453991.86,
37,68098,0101535,5900,0,13842.4,13842.4,
37,68098,0101535,6100-6170,0,0,0,
37,68098,0101535,6200,0,1399.24,1399.24,
37,68098,0101535,6300,0,0,0,
37,68098,0101535,6400,107712,33152,140864,
37,68098,0101535,6500,0,0,0,
37,68098,0101535,6900,0,0,0,
37,68098,0101535,7110-7143,0,0,0,
37,68098,0101535,7211-7213,0,0,0,
37,68098,0101535,7221-7223AO,0,0,0,
37,68098,0101535,7221-7223SE,0,0,0,
37,68098,0101535,7281-7299,0,0,0,
37,68098,0101535,7300-7399,0,0,0,
37,68098,0101535,7438,0,0,0,
37,68098,0101535,7439,0,0,0,
37,68098,0101535,7630-7699,0,0,0,
37,68098,0101535,8011,0,2069855,2069855,
37,68098,0101535,8012,0,787365,787365,
37,68098,0101535,8019,0,30371.17,30371.17,
37,68098,0101535,"8091, 8097",0,0,0,
37,68098,0101535,8096,0,1071294,1071294,
37,68098,0101535,"8110, 8260-8299",0,0,0,
37,68098,0101535,"8181, 8182",0,0,0,
37,68098,0101535,8220,0,0,0,
37,68098,0101535,8290,0,0,0,
37,68098,0101535,8930-8979,0,0,0,
37,68098,0101535,8980-8999,65164.61,-65164.61,0,
37,68098,0101535,9110,73314.9,3718262.42,3791577.32,
37,68098,0101535,9111,0,0,0,
37,68098,0101535,9120,0,0,0,
37,68098,0101535,9130,0,5000,5000,
37,68098,0101535,9135,0,0,0,
37,68098,0101535,9140,0,0,0,
37,68098,0101535,9150,0,0,0,
37,68098,0101535,9200,112315.24,186330.31,298645.55,
37,68098,0101535,9290,0,0,0,
37,68098,0101535,9320,0,0,0,
37,68098,0101535,9330,0,1529.99,1529.99,
37,68098,0101535,9340,0,0,0,
37,68098,0101535,9400-9489,0,0,0,
37,68098,0101535,9490,0,0,0,
37,68098,0101535,9500,85114.94,578610.22,663725.16,
37,68098,0101535,9590,0,0,0,
37,68098,0101535,9640,0,0,0,
37,68098,0101535,9650,0,0,0,
37,68098,0101535,9660-9669,0,0,0,
37,68098,0101535,9690,0,0,0,
37,68098,0101535,9711,0,5000,5000,
37,68098,0101535,9712,0,0,0,
37,68098,0101535,9713,0,1529.99,1529.99,
37,68098,0101535,9719,0,0,0,
37,68098,0101535,9740,100515.2,0,100515.2,
37,68098,0101535,9750,0,0,0,
37,68098,0101535,9760,0,0,0,
37,68098,0101535,9780,0,100000,100000,
37,68098,0101535,9789,0,214443,214443,
37,68098,0101535,9790A,0,0,0,
37,68098,0101535,9790M,0,3011539.51,3011539.51,
37,68098,0101535,9791,218903.7,2880206.69,3099110.39,
37,68098,0101535,"9793, 9795",0,0,0,
37,68098,0101535,9796,0,0,0,
37,68098,0101535,9797,0,0,0,
37,68098,0101535,LocalRevAO,0,42223.42,42223.42,
37,68098,0101535,StateRevAO,543136.09,79042.37,622178.46,
37,68098,0101535,StateRevSE,0,0,0,
37,68098,0128769,1100,0,480242.02,480242.02,
37,68098,0128769,1200,0,0,0,
37,68098,0128769,1300,0,150852.56,150852.56,
37,68098,0128769,1900,0,0,0,
37,68098,0128769,2100,0,148701.35,148701.35,
37,68098,0128769,2200,0,40172.47,40172.47,
37,68098,0128769,2300,0,0,0,
37,68098,0128769,2400,0,70959.23,70959.23,
37,68098,0128769,2900,0,0,0,
37,68098,0128769,3101-3102,0,54667.11,54667.11,
37,68098,0128769,3201-3202,0,6438.52,6438.52,
37,68098,0128769,3301-3302,0,30009.72,30009.72,
37,68098,0128769,3401-3402,0,109057.52,109057.52,
37,68098,0128769,3501-3502,0,461.97,461.97,
37,68098,0128769,3601-3602,0,18086.05,18086.05,
37,68098,0128769,3701-3702,0,0,0,
37,68098,0128769,3751-3752,0,0,0,
37,68098,0128769,3901-3902,0,11773.36,11773.36,
37,68098,0128769,4100,21113.67,28555.91,49669.58,
37,68098,0128769,4200,0,3948.65,3948.65,
37,68098,0128769,4300,0,29144.95,29144.95,
37,68098,0128769,4400,0,30391.12,30391.12,
37,68098,0128769,4700,0,0,0,
37,68098,0128769,5100,0,0,0,
37,68098,0128769,5200,0,620,620,
37,68098,0128769,5300,0,508.98,508.98,
37,68098,0128769,5400,0,10820.15,10820.15,
37,68098,0128769,5500,0,84580.4,84580.4,
37,68098,0128769,5600,154420,17613.87,172033.87,
37,68098,0128769,5700-5799,0,0,0,
37,68098,0128769,5800,6334.1,243870.9,250205,
37,68098,0128769,5900,0,13150.59,13150.59,
37,68098,0128769,6100-6170,0,0,0,
37,68098,0128769,6200,0,1182.55,1182.55,
37,68098,0128769,6300,0,0,0,
37,68098,0128769,6400,0,0,0,
37,68098,0128769,6500,0,0,0,
37,68098,0128769,6900,0,0,0,
37,68098,0128769,7110-7143,0,0,0,
37,68098,0128769,7211-7213,0,0,0,
37,68098,0128769,7221-7223AO,0,0,0,
37,68098,0128769,7221-7223SE,0,0,0,
37,68098,0128769,7281-7299,0,0,0,
37,68098,0128769,7300-7399,0,0,0,
37,68098,0128769,7438,0,92893.29,92893.29,
37,68098,0128769,7439,0,157898.68,157898.68,
37,68098,0128769,7630-7699,0,0,0,
37,68098,0128769,8011,0,1296178,1296178,
37,68098,0128769,8012,0,85302,85302,
37,68098,0128769,8019,0,502,502,
37,68098,0128769,"8091, 8097",0,0,0,
37,68098,0128769,8096,0,500819,500819,
37,68098,0128769,"8110, 8260-8299",0,0,0,
37,68098,0128769,"8181, 8182",0,0,0,
37,68098,0128769,8220,0,0,0,
37,68098,0128769,8290,0,0,0,
37,68098,0128769,8930-8979,0,0,0,
37,68098,0128769,8980-8999,1727.5,-1727.5,0,
37,68098,0128769,9110,51890.72,658950.14,710840.86,
37,68098,0128769,9111,0,0,0,
37,68098,0128769,9120,0,0,0,
37,68098,0128769,9130,0,0,0,
37,68098,0128769,9135,0,0,0,
37,68098,0128769,9140,0,0,0,
37,68098,0128769,9150,0,0,0,
37,68098,0128769,9200,42126.18,105619.35,147745.53,
37,68098,0128769,9290,0,0,0,
37,68098,0128769,9320,0,0,0,
37,68098,0128769,9330,0,17120,17120,
37,68098,0128769,9340,0,0,0,
37,68098,0128769,9400-9489,0,0,0,
37,68098,0128769,9490,0,0,0,
37,68098,0128769,9500,0,273839.84,273839.84,
37,68098,0128769,9590,0,0,0,
37,68098,0128769,9640,0,0,0,
37,68098,0128769,9650,0,0,0,
37,68098,0128769,9660-9669,0,0,0,
37,68098,0128769,9690,0,0,0,
37,68098,0128769,9711,0,0,0,
37,68098,0128769,9712,0,0,0,
37,68098,0128769,9713,0,17120,17120,
37,68098,0128769,9719,0,0,0,
37,68098,0128769,9740,94016.9,0,94016.9,
37,68098,0128769,9750,0,0,0,
37,68098,0128769,9760,0,0,0,
37,68098,0128769,9780,0,100000,100000,
37,68098,0128769,9789,0,100923.5,100923.5,
37,68098,0128769,9790A,0,0,0,
37,68098,0128769,9790M,0,289806.15,289806.15,
37,68098,0128769,9791,0,355217.83,355217.83,
37,68098,0128769,"9793, 9795",0,0,0,
37,68098,0128769,9796,0,0,0,
37,68098,0128769,9797,0,0,0,
37,68098,0128769,LocalRevAO,0,3475.12,3475.12,
37,68098,0128769,StateRevAO,274157.17,104685.12,378842.29,
37,68098,0128769,StateRevSE,0,0,0,
37,68098,6116776,1100,99475.45,2032750.93,2132226.38,
37,68098,6116776,1200,54825.9,0,54825.9,
37,68098,6116776,1300,29879.18,264214.08,294093.26,
37,68098,6116776,1900,30847.9,341249.16,372097.06,
37,68098,6116776,2100,3745.5,209347.89,213093.39,
37,68098,6116776,2200,0,272903.81,272903.81,
37,68098,6116776,2300,0,232872.96,232872.96,
37,68098,6116776,2400,8250,489050.55,497300.55,
37,68098,6116776,2900,85,43636.33,43721.33,
37,68098,6116776,3101-3102,19044.7,261898.04,280942.74,
37,68098,6116776,3201-3202,971.08,131535.06,132506.14,
37,68098,6116776,3301-3302,4221.39,132497.67,136719.06,
37,68098,6116776,3401-3402,9712.14,533507.36,543219.5,
37,68098,6116776,3501-3502,19.91,1746,1765.91,
37,68098,6116776,3601-3602,3967.26,71432.22,75399.48,
37,68098,6116776,3701-3702,0,0,0,
37,68098,6116776,3751-3752,0,0,0,
37,68098,6116776,3901-3902,0,0,0,
37,68098,6116776,4100,3676.73,59033.06,62709.79,
37,68098,6116776,4200,1530.65,81908.88,83439.53,
37,68098,6116776,4300,23530.48,153393.34,176923.82,
37,68098,6116776,4400,219631.74,57712.18,277343.92,
37,68098,6116776,4700,0,0,0,
37,68098,6116776,5100,6009,0,6009,
37,68098,6116776,5200,4890.88,38297.47,43188.35,
37,68098,6116776,5300,-4.65,14115.08,14110.43,
37,68098,6116776,5400,0,61624.65,61624.65,
37,68098,6116776,5500,360,204779.18,205139.18,
37,68098,6116776,5600,0,799670.44,799670.44,
37,68098,6116776,5700-5799,119562.82,-119562.82,0,
37,68098,6116776,5800,145674.76,1535251.42,1680926.18,
37,68098,6116776,5900,1841.34,82251.32,84092.66,
37,68098,6116776,6100-6170,0,0,0,
37,68098,6116776,6200,0,0,0,
37,68098,6116776,6300,0,0,0,
37,68098,6116776,6400,0,0,0,
37,68098,6116776,6500,0,0,0,
37,68098,6116776,6900,0,211438,211438,
37,68098,6116776,7110-7143,0,0,0,
37,68098,6116776,7211-7213,0,0,0,
37,68098,6116776,7221-7223AO,0,0,0,
37,68098,6116776,7221-7223SE,0,0,0,
37,68098,6116776,7281-7299,0,0,0,
37,68098,6116776,7300-7399,18891.74,-18891.74,0,
37,68098,6116776,7438,3238,0,3238,
37,68098,6116776,7439,0,0,0,
37,68098,6116776,7630-7699,0,2163118.29,2163118.29,
37,68098,6116776,8011,0,4046509,4046509,
37,68098,6116776,8012,0,1711882,1711882,
37,68098,6116776,8019,0,-26592,-26592,
37,68098,6116776,"8091, 8097",0,0,0,
37,68098,6116776,8096,0,2234102,2234102,
37,68098,6116776,"8110, 8260-8299",0,0,0,
37,68098,6116776,"8181, 8182",147142,0,147142,
37,68098,6116776,8220,0,0,0,
37,68098,6116776,8290,0,0,0,
37,68098,6116776,8930-8979,0,1695523.51,1695523.51,
37,68098,6116776,8980-8999,0,0,0,
37,68098,6116776,9110,0,1461767.15,1461767.15,
37,68098,6116776,9111,0,0,0,
37,68098,6116776,9120,153980.96,873027.52,1027008.48,
37,68098,6116776,9130,0,2500,2500,
37,68098,6116776,9135,0,0,0,
37,68098,6116776,9140,0,0,0,
37,68098,6116776,9150,0,0,0,
37,68098,6116776,9200,0,638264.23,638264.23,
37,68098,6116776,9290,0,0,0,
37,68098,6116776,9320,0,0,0,
37,68098,6116776,9330,0,104062.56,104062.56,
37,68098,6116776,9340,0,2819847.32,2819847.32,
37,68098,6116776,9400-9489,0,22195684.37,22195684.37,
37,68098,6116776,9490,0,0,0,
37,68098,6116776,9500,0,549627.48,549627.48,
37,68098,6116776,9590,0,0,0,
37,68098,6116776,9640,0,200050,200050,
37,68098,6116776,9650,0,0,0,
37,68098,6116776,9660-9669,0,25175000,25175000,
37,68098,6116776,9690,0,0,0,
37,68098,6116776,9711,0,0,0,
37,68098,6116776,9712,0,0,0,
37,68098,6116776,9713,0,0,0,
37,68098,6116776,9719,0,0,0,
37,68098,6116776,9740,0,0,0,
37,68098,6116776,9750,0,0,0,
37,68098,6116776,9760,0,0,0,
37,68098,6116776,9780,0,0,0,
37,68098,6116776,9789,0,0,0,
37,68098,6116776,9790A,0,263055,263055,
37,68098,6116776,9790M,0,0,0,
37,68098,6116776,9791,244540.68,1675800.46,1920341.14,
37,68098,6116776,"9793, 9795",0,711619,711619,
37,68098,6116776,9796,0,1907420.67,1907420.67,
37,68098,6116776,9797,153980.96,0,153980.96,
37,68098,6116776,LocalRevAO,0,221855.7,221855.7,
37,68098,6116776,StateRevAO,149823.79,242556.81,392380.6,
37,68098,6116776,StateRevSE,426353.39,0,426353.39,
37,68106,0111195,1100,90927.9,1901752.43,1992680.33,
37,68106,0111195,1200,53750,129733.68,183483.68,
37,68106,0111195,1300,37818.36,324656.18,362474.54,
37,68106,0111195,1900,27809.22,18333.38,46142.6,
37,68106,0111195,2100,10728.75,405075.9,415804.65,
37,68106,0111195,2200,0,279698.69,279698.69,
37,68106,0111195,2300,0,1388.88,1388.88,
37,68106,0111195,2400,15866.5,315459.88,331326.38,
37,68106,0111195,2900,85,46215.57,46300.57,
37,68106,0111195,3101-3102,18693.3,208887.75,227581.05,
37,68106,0111195,3201-3202,3109.78,141038.09,144147.87,
37,68106,0111195,3301-3302,5129.2,129017.97,134147.17,
37,68106,0111195,3401-3402,15365.47,432737.66,448103.13,
37,68106,0111195,3501-3502,2.41,861.03,863.44,
37,68106,0111195,3601-3602,3874.22,57629.6,61503.82,
37,68106,0111195,3701-3702,0,0,0,
37,68106,0111195,3751-3752,0,0,0,
37,68106,0111195,3901-3902,0,0,0,
37,68106,0111195,4100,0,46726.62,46726.62,
37,68106,0111195,4200,9808.88,0,9808.88,
37,68106,0111195,4300,26062.01,289423.81,315485.82,
37,68106,0111195,4400,159415.22,131218.69,290633.91,
37,68106,0111195,4700,0,0,0,
37,68106,0111195,5100,27613,0,27613,
37,68106,0111195,5200,3056.42,38001.49,41057.91,
37,68106,0111195,5300,0,21895.84,21895.84,
37,68106,0111195,5400,0,34388,34388,
37,68106,0111195,5500,0,357597.48,357597.48,
37,68106,0111195,5600,0,755957.01,755957.01,
37,68106,0111195,5700-5799,134507.23,-134507.23,0,
37,68106,0111195,5800,105102.3,1215088.2,1320190.5,
37,68106,0111195,5900,227.39,107058.78,107286.17,
37,68106,0111195,6100-6170,0,0,0,
37,68106,0111195,6200,0,0,0,
37,68106,0111195,6300,0,0,0,
37,68106,0111195,6400,0,0,0,
37,68106,0111195,6500,0,0,0,
37,68106,0111195,6900,0,155313,155313,
37,68106,0111195,7110-7143,0,0,0,
37,68106,0111195,7211-7213,0,0,0,
37,68106,0111195,7221-7223AO,0,0,0,
37,68106,0111195,7221-7223SE,0,0,0,
37,68106,0111195,7281-7299,0,0,0,
37,68106,0111195,7300-7399,23594.66,-23594.66,0,
37,68106,0111195,7438,2303,0,2303,
37,68106,0111195,7439,0,0,0,
37,68106,0111195,7630-7699,0,0,0,
37,68106,0111195,8011,0,2630610,2630610,
37,68106,0111195,8012,0,1470164,1470164,
37,68106,0111195,8019,0,-35423,-35423,
37,68106,0111195,"8091, 8097",0,0,0,
37,68106,0111195,8096,0,2631853,2631853,
37,68106,0111195,"8110, 8260-8299",0,0,0,
37,68106,0111195,"8181, 8182",96375,0,96375,
37,68106,0111195,8220,0,0,0,
37,68106,0111195,8290,0,0,0,
37,68106,0111195,8930-8979,0,0,0,
37,68106,0111195,8980-8999,0,0,0,
37,68106,0111195,9110,107615.3,906264.99,1013880.29,
37,68106,0111195,9111,0,0,0,
37,68106,0111195,9120,0,6179.9,6179.9,
37,68106,0111195,9130,0,1200,1200,
37,68106,0111195,9135,0,40000,40000,
37,68106,0111195,9140,0,0,0,
37,68106,0111195,9150,0,0,0,
37,68106,0111195,9200,0,303523.5,303523.5,
37,68106,0111195,9290,0,0,0,
37,68106,0111195,9320,0,0,0,
37,68106,0111195,9330,0,88420.95,88420.95,
37,68106,0111195,9340,0,0,0,
37,68106,0111195,9400-9489,0,566331.76,566331.76,
37,68106,0111195,9490,0,0,0,
37,68106,0111195,9500,0,485892.12,485892.12,
37,68106,0111195,9590,0,0,0,
37,68106,0111195,9640,0,901103.06,901103.06,
37,68106,0111195,9650,0,0,0,
37,68106,0111195,9660-9669,0,0,0,
37,68106,0111195,9690,0,0,0,
37,68106,0111195,9711,0,0,0,
37,68106,0111195,9712,0,0,0,
37,68106,0111195,9713,0,0,0,
37,68106,0111195,9719,0,0,0,
37,68106,0111195,9740,0,0,0,
37,68106,0111195,9750,0,0,0,
37,68106,0111195,9760,0,0,0,
37,68106,0111195,9780,0,0,0,
37,68106,0111195,9789,0,0,0,
37,68106,0111195,9790A,0,0,0,
37,68106,0111195,9790M,0,0,0,
37,68106,0111195,9791,158568.8,636025.01,794593.81,
37,68106,0111195,"9793, 9795",2433.2,-8507.01,-6073.81,
37,68106,0111195,9796,0,524926.11,524926.11,
37,68106,0111195,9797,107615.3,0,107615.3,
37,68106,0111195,LocalRevAO,0,418337.15,418337.15,
37,68106,0111195,StateRevAO,84514.52,168920.68,253435.2,
37,68106,0111195,StateRevSE,540574,0,540574,
37,68106,3731023,1100,0,2515692.16,2515692.16,
37,68106,3731023,1200,0,0,0,
37,68106,3731023,1300,0,588900,588900,
37,68106,3731023,1900,0,0,0,
37,68106,3731023,2100,0,96238.61,96238.61,
37,68106,3731023,2200,0,187431.31,187431.31,
37,68106,3731023,2300,0,182000,182000,
37,68106,3731023,2400,0,380840.64,380840.64,
37,68106,3731023,2900,0,0,0,
37,68106,3731023,3101-3102,0,263336.28,263336.28,
37,68106,3731023,3201-3202,0,93838.66,93838.66,
37,68106,3731023,3301-3302,0,111375.48,111375.48,
37,68106,3731023,3401-3402,0,326273.71,326273.71,
37,68106,3731023,3501-3502,0,2134.77,2134.77,
37,68106,3731023,3601-3602,0,72325.01,72325.01,
37,68106,3731023,3701-3702,0,0,0,
37,68106,3731023,3751-3752,0,0,0,
37,68106,3731023,3901-3902,0,78741.24,78741.24,
37,68106,3731023,4100,18437.6,7446.42,25884.02,
37,68106,3731023,4200,0,1974.99,1974.99,
37,68106,3731023,4300,20293.33,193839.63,214132.96,
37,68106,3731023,4400,106188.55,42095.85,148284.4,
37,68106,3731023,4700,0,0,0,
37,68106,3731023,5100,0,0,0,
37,68106,3731023,5200,0,10498.63,10498.63,
37,68106,3731023,5300,0,-2602.4,-2602.4,
37,68106,3731023,5400,0,37519.05,37519.05,
37,68106,3731023,5500,0,275776.92,275776.92,
37,68106,3731023,5600,308956.5,848089.98,1157046.48,
37,68106,3731023,5700-5799,0,0,0,
37,68106,3731023,5800,47234.12,346407.8,393641.92,
37,68106,3731023,5900,0,46595.47,46595.47,
37,68106,3731023,6100-6170,0,0,0,
37,68106,3731023,6200,0,169,169,
37,68106,3731023,6300,0,0,0,
37,68106,3731023,6400,29577.17,47272.73,76849.9,
37,68106,3731023,6500,9838,0,9838,
37,68106,3731023,6900,0,0,0,
37,68106,3731023,7110-7143,0,0,0,
37,68106,3731023,7211-7213,0,0,0,
37,68106,3731023,7221-7223AO,0,0,0,
37,68106,3731023,7221-7223SE,0,0,0,
37,68106,3731023,7281-7299,0,0,0,
37,68106,3731023,7300-7399,0,0,0,
37,68106,3731023,7438,0,0,0,
37,68106,3731023,7439,0,0,0,
37,68106,3731023,7630-7699,0,0,0,
37,68106,3731023,8011,0,2376993.25,2376993.25,
37,68106,3731023,8012,0,1264953,1264953,
37,68106,3731023,8019,0,89326,89326,
37,68106,3731023,"8091, 8097",0,0,0,
37,68106,3731023,8096,0,2323874.25,2323874.25,
37,68106,3731023,"8110, 8260-8299",0,0,0,
37,68106,3731023,"8181, 8182",0,0,0,
37,68106,3731023,8220,0,0,0,
37,68106,3731023,8290,0,0,0,
37,68106,3731023,8930-8979,0,0,0,
37,68106,3731023,8980-8999,1833.76,-1833.76,0,
37,68106,3731023,9110,45662.61,2752296.05,2797958.66,
37,68106,3731023,9111,0,0,0,
37,68106,3731023,9120,0,0,0,
37,68106,3731023,9130,0,10000,10000,
37,68106,3731023,9135,0,0,0,
37,68106,3731023,9140,0,0,0,
37,68106,3731023,9150,0,0,0,
37,68106,3731023,9200,101897.43,674062.8,775960.23,
37,68106,3731023,9290,0,0,0,
37,68106,3731023,9320,0,0,0,
37,68106,3731023,9330,0,24287.95,24287.95,
37,68106,3731023,9340,0,0,0,
37,68106,3731023,9400-9489,0,0,0,
37,68106,3731023,9490,0,0,0,
37,68106,3731023,9500,0,468653.7,468653.7,
37,68106,3731023,9590,0,0,0,
37,68106,3731023,9640,0,0,0,
37,68106,3731023,9650,0,0,0,
37,68106,3731023,9660-9669,0,0,0,
37,68106,3731023,9690,0,0,0,
37,68106,3731023,9711,0,10000,10000,
37,68106,3731023,9712,0,0,0,
37,68106,3731023,9713,0,24287.95,24287.95,
37,68106,3731023,9719,0,0,0,
37,68106,3731023,9740,147560.04,0,147560.04,
37,68106,3731023,9750,0,0,0,
37,68106,3731023,9760,0,0,0,
37,68106,3731023,9780,0,0,0,
37,68106,3731023,9789,0,270185.2,270185.2,
37,68106,3731023,9790A,0,0,0,
37,68106,3731023,9790M,0,2687519.95,2687519.95,
37,68106,3731023,9791,240724.85,2956506.79,3197231.64,
37,68106,3731023,"9793, 9795",0,0,0,
37,68106,3731023,9796,0,0,0,
37,68106,3731023,9797,0,0,0,
37,68106,3731023,LocalRevAO,0,537616.32,537616.32,
37,68106,3731023,StateRevAO,445526.7,198769.19,644295.89,
37,68106,3731023,StateRevSE,0,0,0,
37,68130,3731262,1100,9343.75,6316923.57,6326267.32,
37,68130,3731262,1200,0,389353.06,389353.06,
37,68130,3731262,1300,0,556905.23,556905.23,
37,68130,3731262,1900,0,0,0,
37,68130,3731262,2100,0,316637.21,316637.21,
37,68130,3731262,2200,0,731113.6,731113.6,
37,68130,3731262,2300,0,273691.47,273691.47,
37,68130,3731262,2400,0,663553.46,663553.46,
37,68130,3731262,2900,0,206942.21,206942.21,
37,68130,3731262,3101-3102,829.72,624966.7,625796.42,
37,68130,3731262,3201-3202,0,211745.48,211745.48,
37,68130,3731262,3301-3302,134.12,244383.05,244517.17,
37,68130,3731262,3401-3402,0,1311967.21,1311967.21,
37,68130,3731262,3501-3502,4.65,4762.55,4767.2,
37,68130,3731262,3601-3602,185.94,189520.05,189705.99,
37,68130,3731262,3701-3702,0,359490.97,359490.97,
37,68130,3731262,3751-3752,0,0,0,
37,68130,3731262,3901-3902,0,16780,16780,
37,68130,3731262,4100,66998.07,0,66998.07,
37,68130,3731262,4200,0,3509.42,3509.42,
37,68130,3731262,4300,93973.5,453744.79,547718.29,
37,68130,3731262,4400,68300.83,72815.79,141116.62,
37,68130,3731262,4700,0,0,0,
37,68130,3731262,5100,0,40564.99,40564.99,
37,68130,3731262,5200,3073,35887.34,38960.34,
37,68130,3731262,5300,0,2770.92,2770.92,
37,68130,3731262,5400,0,50390,50390,
37,68130,3731262,5500,0,677275.93,677275.93,
37,68130,3731262,5600,0,46953.92,46953.92,
37,68130,3731262,5700-5799,0,0,0,
37,68130,3731262,5800,25702,378485.12,404187.12,
37,68130,3731262,5900,0,16206.64,16206.64,
37,68130,3731262,6100-6170,0,0,0,
37,68130,3731262,6200,0,0,0,
37,68130,3731262,6300,0,0,0,
37,68130,3731262,6400,0,0,0,
37,68130,3731262,6500,0,0,0,
37,68130,3731262,6900,0,33230.38,33230.38,
37,68130,3731262,7110-7143,0,0,0,
37,68130,3731262,7211-7213,0,0,0,
37,68130,3731262,7221-7223AO,0,0,0,
37,68130,3731262,7221-7223SE,0,0,0,
37,68130,3731262,7281-7299,0,2339413,2339413,
37,68130,3731262,7300-7399,0,0,0,
37,68130,3731262,7438,0,4085.85,4085.85,
37,68130,3731262,7439,0,0,0,
37,68130,3731262,7630-7699,0,0,0,
37,68130,3731262,8011,0,4977709,4977709,
37,68130,3731262,8012,0,3478089,3478089,
37,68130,3731262,8019,0,125587,125587,
37,68130,3731262,"8091, 8097",0,0,0,
37,68130,3731262,8096,0,7838037,7838037,
37,68130,3731262,"8110, 8260-8299",0,10619,10619,
37,68130,3731262,"8181, 8182",0,0,0,
37,68130,3731262,8220,0,0,0,
37,68130,3731262,8290,0,0,0,
37,68130,3731262,8930-8979,0,0,0,
37,68130,3731262,8980-8999,275982,-275982,0,
37,68130,3731262,9110,0,3374364.17,3374364.17,
37,68130,3731262,9111,0,0,0,
37,68130,3731262,9120,79678,2825718.85,2905396.85,
37,68130,3731262,9130,0,0,0,
37,68130,3731262,9135,0,0,0,
37,68130,3731262,9140,0,0,0,
37,68130,3731262,9150,0,0,0,
37,68130,3731262,9200,77619,922096,999715,
37,68130,3731262,9290,0,0,0,
37,68130,3731262,9320,0,0,0,
37,68130,3731262,9330,0,0,0,
37,68130,3731262,9340,0,0,0,
37,68130,3731262,9400-9489,0,113767.26,113767.26,
37,68130,3731262,9490,0,0,0,
37,68130,3731262,9500,0,1379868.71,1379868.71,
37,68130,3731262,9590,0,0,0,
37,68130,3731262,9640,0,0,0,
37,68130,3731262,9650,0,0,0,
37,68130,3731262,9660-9669,0,1359903.96,1359903.96,
37,68130,3731262,9690,0,0,0,
37,68130,3731262,9711,0,0,0,
37,68130,3731262,9712,0,0,0,
37,68130,3731262,9713,0,0,0,
37,68130,3731262,9719,0,0,0,
37,68130,3731262,9740,0,0,0,
37,68130,3731262,9750,0,0,0,
37,68130,3731262,9760,0,0,0,
37,68130,3731262,9780,0,0,0,
37,68130,3731262,9789,0,0,0,
