CDSCode,1100,1200,1300,1900,2100,2200,2300,2400,2900,3101-3102,3201-3202,3301-3302,3401-3402,3501-3502,3601-3602,3701-3702,3751-3752,3801-3802,3901-3902,4100,4200,4300,4400,4700,5100,5200,5300,5400,5500,5600,5800,5900,6100-6170,6200,6300,6400,6500,6900,7110-7143,7211-7213,7221-7223AO,7221-7223SE,7281-7299,7438,7439,7630-7699,8011,8015,8019,8020-8039,8040-8079,8080-8089,"8091, 8097",8092,8096,"8110, 8260-8299","8181, 8182",8220,8290,8930-8979,8980-8999,9110,9111,9120,9130,9135,9140,9150,9200,9290,9320,9330,9340,9400-9499,9500,9590,9640,9650,9660-9669,9711,9712,9713,9719,9730,9740,9770,"9775, 9780",9790,9791,"9793, 9795",LocalRevAO,StateRevAO,StateRevSE
10621661030667,558003.91,50749.92,29372.81,0.0,10968.79,50172.13,0.0,204993.39,31323.39,18790.29,0.0,43340.46,149987.01,14491.79,46309.95,0.0,0.0,0.0,29234.41,66337.55,4999.0,58219.6,0.0,39016.69,132475.0,23296.53,2686.0,6356.25,73708.85,96757.48,42736.88,56914.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17644.9,78161.32,111387.75,0.0,0.0,0.0,0.0,1886325.0,0.0,0.0,0.0,0.0,0.0,0.0,157071.0,0.0,77511.0,22257.51,0.0,0.0,0.0,0.0,0.0,181449.96,0.0,0.0,0.0,0.0,714744.0,0.0,0.0,0.0,9230.0,17406.67,36820.4,603144.0,0.0,0.0,43103.18,0.0,0.0,0.0,0.0,239763.07,0.0,0.0,0.0,0.0,98466.71,-41138.67,3936.92,83770.21,0.0
10621661030840,760046.47,207643.12,238180.8,0.0,13825.0,127478.54,0.0,166929.5,0.0,96389.66,0.0,41753.25,127596.43,22463.69,18706.52,0.0,0.0,0.0,7115.2,0.0,0.0,171463.69,0.0,69914.72,0.0,8920.38,4981.38,24033.96,79296.14,342530.38,238607.8,31209.24,0.0,0.0,0.0,17718.41,0.0,0.0,24026.61,0.0,0.0,0.0,24906.05,1510.19,0.0,0.0,0.0,1900913.0,0.0,0.0,0.0,0.0,0.0,0.0,212370.65,38625.0,0.0,34542.04,234303.0,0.0,0.0,0.0,0.0,122533.03,0.0,0.0,0.0,0.0,727045.71,0.0,0.0,33694.0,0.0,0.0,242710.0,0.0,0.0,0.0,0.0,0.0,0.0,33694.0,0.0,0.0,0.0,0.0,0.0,606868.74,660566.76,-29304.0,5235.21,450558.21,0.0
10621740122770,102536.03,0.0,0.0,0.0,42261.72,16302.65,15636.36,30728.24,0.0,0.0,0.0,15865.06,0.0,10022.36,7993.45,0.0,0.0,0.0,0.0,0.0,0.0,50751.89,0.0,9803.89,0.0,17491.23,20.0,10014.24,4086.16,65951.92,187565.6,2968.0,0.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136915.14,0.0,0.0,0.0,0.0,0.0,0.0,8369.0,0.0,0.0,0.0,0.0,0.0,0.0,140090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5194.14,0.0,0.0,14263.29,262224.65,0.0
10621741030774,822728.42,8123.28,348872.22,0.0,0.0,255932.07,0.0,96405.61,0.0,88448.25,0.0,47598.17,161782.63,20880.54,14919.72,0.0,0.0,0.0,7060.19,0.0,0.0,186980.97,0.0,117333.84,0.0,8911.9,4706.37,24033.96,76716.94,513521.12,135513.61,31209.28,0.0,0.0,0.0,24057.71,0.0,0.0,21526.54,0.0,0.0,0.0,24906.06,1470.17,0.0,0.0,0.0,2075803.0,0.0,0.0,0.0,0.0,0.0,0.0,76854.0,46258.0,0.0,69616.78,246026.0,0.0,0.0,0.0,0.0,29338.82,0.0,0.0,0.0,0.0,852011.9,0.0,0.0,9089.0,0.0,0.0,193925.0,0.0,0.0,0.0,0.0,0.0,0.0,9089.0,0.0,0.0,0.0,0.0,0.0,687425.72,661784.66,29304.0,1232.0,533275.85,0.0
13631230118455,241128.63,0.0,76968.75,0.0,0.0,11712.07,8614.18,27138.02,21161.38,0.0,0.0,27178.99,10139.06,6968.54,11520.0,0.0,0.0,0.0,0.0,8348.33,13532.44,25706.78,8870.45,6077.79,0.0,6653.26,2607.59,9120.0,41677.01,138733.07,226010.63,13355.18,0.0,0.0,0.0,0.0,0.0,55873.95,0.0,0.0,0.0,0.0,0.0,1120.75,0.0,0.0,0.0,524346.0,16046.15,0.0,0.0,0.0,0.0,0.0,39358.53,5738.0,39034.0,0.0,201849.0,0.0,0.0,0.0,0.0,447310.05,0.0,0.0,0.0,0.0,298609.11,0.0,0.0,14964.0,3300.0,0.0,87409.78,0.0,79154.76,0.0,508830.2,0.0,0.0,14964.0,0.0,0.0,0.0,0.0,0.0,73824.42,112706.26,1400.0,33984.57,114542.76,0.0
13631230121855,891386.48,0.0,74865.36,0.0,38409.65,154198.67,73181.51,26658.16,0.0,71980.91,36227.29,40458.0,152687.85,10047.5,19223.0,0.0,0.0,0.0,2013.28,162410.86,50528.1,34150.97,274754.38,221211.28,29968.75,17289.14,200.0,5578.92,148579.08,468933.73,525522.33,35938.46,0.0,0.0,0.0,0.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768504.0,0.0,0.0,0.0,0.0,0.0,0.0,129461.0,250000.0,0.0,0.0,106613.0,797847.0,0.0,261716.36,0.0,46783.02,0.0,0.0,0.0,0.0,55522.32,635622.41,0.0,51068.59,9.29,62497.0,694892.88,0.0,100000.0,0.0,0.0,0.0,0.0,51068.59,0.0,0.0,0.0,0.0,0.0,267257.52,199055.0,0.0,21178.77,483205.0,136366.0
15101570119669,1406168.96,29301.09,233141.26,0.0,0.0,0.0,54765.95,100012.63,0.0,134418.07,0.0,36680.16,202600.77,14314.51,31447.65,0.0,0.0,0.0,8402.85,46520.18,19120.75,123707.28,1969.68,0.0,106913.14,13262.62,6215.24,31206.0,150.0,624999.0,502172.85,5577.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1859399.0,0.0,0.0,0.0,0.0,0.0,0.0,131575.0,335786.0,58807.0,157601.13,0.0,0.0,0.0,0.0,0.0,274357.06,500.0,0.0,0.0,0.0,37681.57,1120674.22,0.0,800.24,0.0,0.0,191528.95,32195.0,500421.64,4356.0,0.0,500.0,0.0,800.24,0.0,0.0,0.0,0.0,0.0,704211.26,538527.47,0.0,771164.53,424966.07,160753.0
15636286121024,838022.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69136.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143701.83,1049728.53,620354.16,0.0,0.0,0.0,0.0,14495.42,37431.9,16075.7,11680.69,218131.4,836783.58,78142.55,0.0,0.0,0.0,0.0,0.0,18341.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469801.0,0.0,0.0,0.0,0.0,0.0,0.0,1182171.0,132811.09,0.0,0.0,52976.17,0.0,0.0,0.0,0.0,120092.01,0.0,0.0,0.0,0.0,1071264.82,0.0,0.0,0.0,0.0,11388.66,672955.65,0.0,0.0,-33264.73,563054.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644568.57,290622.0,179076.82
15756301530500,577011.57,0.0,142161.24,0.0,66797.02,2109.9,59329.83,50271.16,19717.6,57446.67,17987.52,24828.93,122447.69,8996.18,19475.14,0.0,0.0,0.0,0.0,6512.75,0.0,35781.84,12942.6,0.0,7282.49,4932.57,2345.0,17788.41,39175.42,55679.67,195502.71,4442.96,0.0,0.0,0.0,0.0,0.0,89843.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157910.0,0.0,0.0,0.0,0.0,0.0,0.0,166540.0,12080.99,42728.0,0.0,85017.27,0.0,0.0,0.0,0.0,470665.27,0.0,0.0,0.0,0.0,615.45,533992.05,0.0,23774.56,0.0,932291.99,85995.36,0.0,0.0,184686.0,300754.4,0.0,0.0,23774.56,0.0,0.0,0.0,0.0,0.0,1366129.0,1109898.0,-51192.82,65947.62,324983.46,116801.0
16638750112698,1295875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106909.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218523.5,1565539.63,927392.49,0.0,0.0,0.0,0.0,15169.48,41733.71,22315.2,18698.57,313890.29,1500574.8,114347.07,0.0,0.0,0.0,0.0,0.0,13039.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3942451.0,0.0,0.0,0.0,0.0,0.0,0.0,156744.0,177348.99,0.0,0.0,87038.24,0.0,0.0,0.0,0.0,91915.98,0.0,0.0,0.0,0.0,1689227.39,0.0,0.0,0.0,0.0,29552.04,1675531.69,0.0,0.0,-8507.03,143670.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083217.11,477966.16,229243.49
16638750121491,354487.33,75659.63,27241.0,25219.88,20705.44,71674.73,0.0,14155.0,0.0,28266.66,8657.14,9198.28,24122.46,3003.52,6570.2,0.0,0.0,0.0,0.0,24574.0,9472.22,3872.53,6487.52,454.47,0.0,9111.26,55.11,0.0,6787.05,35792.05,128388.63,12102.05,0.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982614.0,0.0,0.0,0.0,0.0,0.0,0.0,34081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496701.48,0.0,0.0,0.0,0.0,9870.0,182403.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324167.84,0.0,0.0,500.0,162000.0,51313.0
16638910120154,219771.82,10185.52,33516.9,41280.43,0.0,0.0,0.0,0.0,0.0,24207.82,0.0,4318.78,29385.03,4436.16,4563.32,177.5,0.0,0.0,280.0,0.0,0.0,565.43,15.8,53.16,410081.2,5179.61,1881.0,4856.86,0.0,7508.9,117542.43,547.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681407.0,459.0,0.0,0.0,0.0,0.0,0.0,55408.0,85383.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235819.88,0.0,0.0,0.0,0.0,352252.96,0.0,0.0,0.0,0.0,0.0,583207.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4865.53,-16353.86,6759.05,0.0,103692.02,8466.55
18641620120287,399094.5,0.0,94453.36,30490.0,0.0,0.0,0.0,0.0,85613.18,36922.07,8486.47,15608.61,36607.52,10150.09,9144.77,0.0,0.0,0.0,0.0,59884.86,1640.19,33741.65,0.0,935.25,0.0,29017.58,1793.92,11155.28,7524.92,43409.12,295980.83,9437.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113742.0,583.0,0.0,0.0,0.0,0.0,0.0,44795.0,42947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.02,0.0,0.0,0.0,0.0,524216.97,0.0,0.0,306.0,0.0,0.0,85590.12,0.0,128000.0,0.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,311773.87,133577.26,3.28,38524.04,159000.44,0.0
18642041830132,801128.0,0.0,136350.0,0.0,0.0,140995.0,125000.0,0.0,0.0,66567.0,0.0,34188.0,221895.0,10472.0,13377.0,0.0,0.0,0.0,425890.0,49060.0,30501.0,18915.0,1391.0,873.0,0.0,19286.0,5381.0,18193.0,33209.0,110253.0,220705.0,32087.0,0.0,0.0,0.0,0.0,0.0,19903.0,0.0,0.0,131696.0,0.0,0.0,0.0,0.0,0.0,0.0,1735879.0,0.0,0.0,0.0,0.0,0.0,0.0,343786.0,0.0,0.0,0.0,124419.0,0.0,0.0,569919.0,0.0,89147.0,0.0,0.0,0.0,0.0,572044.0,0.0,0.0,0.0,40700.0,0.0,116063.0,812318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343429.0,594389.0,0.0,16123.0,196148.0,0.0
18767296010763,944203.9,100.0,112165.8,19485.0,48997.88,50207.86,0.0,103321.43,270.48,85029.47,0.0,32365.67,102771.15,9363.43,9267.55,0.0,0.0,0.0,0.0,12552.14,20914.8,40774.85,9795.92,26402.29,0.0,6523.27,3721.0,26535.12,68796.1,87858.44,490541.44,6140.68,0.0,0.0,0.0,0.0,0.0,9852.52,0.0,0.0,0.0,0.0,0.0,13927.22,0.0,0.0,0.0,1559314.92,104236.33,0.0,0.0,0.0,0.0,0.0,240507.78,50788.14,0.0,15520.63,26132.0,0.0,0.0,497.92,0.0,69157.01,0.0,0.0,0.0,0.0,769742.22,0.0,0.0,4015.0,9548.89,344035.0,231668.21,0.0,601983.12,0.0,256543.26,0.0,0.0,4015.0,0.0,0.0,0.0,0.0,0.0,102786.1,66116.0,0.0,35005.0,351065.71,0.0
19642870114397,4291894.97,64403.74,482002.68,246910.31,0.0,0.0,33667.27,278300.52,0.0,0.0,0.0,462543.42,291953.52,0.0,70464.68,0.0,0.0,0.0,76658.86,1113201.24,36821.45,303511.23,0.0,0.0,0.0,68958.57,2063.58,0.0,209128.75,941147.97,4161356.51,118018.4,0.0,0.0,0.0,0.0,0.0,254300.3,0.0,0.0,0.0,0.0,139889.29,0.0,0.0,0.0,0.0,12398991.98,42724.0,0.0,0.0,0.0,0.0,0.0,615060.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827032.64,0.0,0.0,0.0,0.0,5931856.97,0.0,0.0,-32113.51,0.0,866648.13,2546951.8,0.0,0.0,0.0,5300000.0,0.0,0.0,-32113.51,0.0,0.0,0.0,0.0,0.0,-221414.06,-621560.59,-1623008.34,-71559.01,1715194.66,937826.98
19642871996479,4757841.24,128371.66,564633.56,393463.23,0.0,0.0,9304.3,579186.03,0.0,0.0,0.0,542784.81,424486.11,0.0,84409.04,0.0,0.0,0.0,101372.47,1274279.81,34645.47,337815.9,0.0,0.0,0.0,96649.2,4167.76,0.0,220698.38,1192141.98,4559746.7,177599.16,0.0,0.0,0.0,0.0,0.0,285151.66,0.0,0.0,0.0,0.0,149303.73,0.0,0.0,0.0,0.0,14087310.54,59092.96,0.0,0.0,0.0,0.0,0.0,699634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886071.9,0.0,0.0,0.0,0.0,5761628.21,0.0,0.0,-8211.66,0.0,1190105.09,881438.55,0.0,0.0,0.0,1600000.0,0.0,0.0,-8211.66,1886386.54,1878174.89,0.0,1591805.22,0.0,0.0,3078742.49,42926.77,-15944.8,2231197.24,1083247.99
19645841996305,3321933.14,107948.5,201394.23,0.0,283416.0,260864.48,192958.94,250361.73,0.0,318451.57,81208.84,124457.15,372374.45,69009.45,84141.26,0.0,0.0,0.0,0.0,143345.28,246493.0,100147.32,5346.9,0.0,0.0,26015.87,8766.0,102243.43,77781.07,171520.97,1200818.03,77804.43,0.0,0.0,0.0,0.0,0.0,74736.96,0.0,0.0,0.0,0.0,0.0,66613.03,0.0,0.0,0.0,7817774.74,-794602.0,0.0,0.0,0.0,0.0,0.0,207105.0,0.0,0.0,0.0,725537.19,0.0,0.0,0.0,0.0,2944394.7,650.0,0.0,0.0,1329820.99,1190741.56,5493194.73,0.0,154419.34,500.0,2868904.33,700709.6,2401007.41,0.0,183567.27,1489664.45,650.0,0.0,154419.34,0.0,0.0,1292005.15,0.0,0.0,7760602.43,7648330.04,-1291.67,595270.17,979705.48,0.0
19646000120543,1234075.98,25442.84,100589.29,41180.26,0.0,0.0,6627.08,116360.61,0.0,0.0,0.0,135365.89,41051.87,0.0,19979.93,0.0,0.0,0.0,20553.79,348191.88,7040.96,103267.78,0.0,0.0,0.0,19889.47,984.71,0.0,55836.17,246312.66,1239804.87,41291.05,0.0,0.0,0.0,0.0,0.0,77191.87,0.0,0.0,0.0,0.0,84746.2,0.0,0.0,0.0,0.0,3133495.0,-3907.0,0.0,0.0,0.0,0.0,0.0,803673.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162088.65,0.0,0.0,0.0,0.0,2597189.44,0.0,0.0,-72575.35,0.0,453778.92,208452.09,0.0,0.0,0.0,2500000.0,0.0,0.0,-72575.35,0.0,108026.4,0.0,396578.52,0.0,0.0,40216.81,0.0,-1728.81,359151.09,66914.63
19646000120550,513993.34,0.0,75740.48,0.0,0.0,0.0,19065.49,65481.62,0.0,0.0,0.0,56602.85,52913.03,0.0,6792.97,0.0,0.0,0.0,8338.29,207555.13,0.0,230701.83,40153.23,0.0,0.0,7948.15,3296.39,9856.73,24516.37,166212.74,137177.81,29110.94,0.0,0.0,0.0,0.0,0.0,5736.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1281055.0,928.0,0.0,0.0,0.0,0.0,0.0,325448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68356.84,0.0,0.0,0.0,0.0,641338.06,0.0,0.0,0.0,6550.0,77484.5,282334.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511394.54,325316.78,7929.23,8.65,200584.25,31318.92
19646340101667,812756.81,0.0,43991.76,0.0,5389.0,34824.6,37992.42,67269.01,65382.73,185254.54,51765.93,26557.34,153295.31,964.67,-10398.36,0.0,0.0,0.0,-8247.74,64531.35,0.0,113862.69,26299.85,0.0,0.0,8716.68,3437.0,63916.1,75320.29,409158.21,49446.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634520.0,0.0,0.0,0.0,0.0,0.0,0.0,322542.4,0.0,0.0,0.0,244460.34,0.0,0.0,0.0,0.0,2045331.95,250.0,0.0,0.0,0.0,-38022.53,0.0,0.0,0.0,0.0,0.0,55828.75,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,68445.0,0.0,1883035.67,2263918.11,0.0,37337.82,730438.46,0.0
19646340116822,338408.88,0.0,71320.15,0.0,0.0,13805.55,17645.81,36240.91,22862.47,99568.9,7285.63,12118.53,71899.36,361.24,5402.37,0.0,0.0,0.0,0.0,0.0,0.0,13502.63,1574.41,0.0,0.0,402.48,160.5,3331.73,27669.56,164273.93,34768.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695529.0,0.0,0.0,0.0,0.0,0.0,0.0,-69447.07,0.0,0.0,0.0,37245.0,0.0,0.0,0.0,0.0,53532.83,0.0,0.0,0.0,0.0,15426.0,0.0,0.0,0.0,0.0,0.0,22905.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28279.0,0.0,17774.22,11915.77,0.0,37337.82,276076.0,0.0
19646341996586,1516142.17,104655.29,187500.0,33657.18,0.0,112405.56,0.0,0.0,55464.95,147766.13,15091.18,32154.73,173747.69,14475.74,13081.91,0.0,0.0,0.0,0.0,7345.67,18993.67,14137.65,103906.21,130625.6,0.0,7629.52,981.0,26578.86,349807.4,691046.56,61230.66,17530.27,0.0,0.0,0.0,0.0,0.0,392044.67,0.0,0.0,0.0,0.0,286694.55,825.75,0.0,0.0,36654.24,2623170.59,-37372.0,0.0,0.0,0.0,0.0,0.0,556503.12,249996.0,81218.0,118732.21,390085.85,0.0,0.0,0.0,0.0,50500.0,0.0,0.0,0.0,0.0,0.0,1287297.1,0.0,0.0,29905.28,23770.73,944741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446732.11,229871.0,10635.0,125678.67,437864.82,139215.18
19647091996313,1739935.82,129131.62,161499.96,34958.14,26595.36,95578.45,0.0,0.0,101019.57,156354.6,10566.89,41017.36,258288.23,15830.05,13728.28,0.0,0.0,0.0,0.0,14177.35,23969.68,31094.32,110592.28,187771.01,0.0,9450.9,756.0,12182.69,209788.8,3582735.29,12649.31,14959.76,0.0,0.0,0.0,0.0,0.0,40405.22,0.0,0.0,0.0,0.0,312530.4,1956.73,0.0,0.0,-102049.2,3216661.82,-30365.0,0.0,0.0,0.0,0.0,0.0,196728.34,413884.0,88028.0,175192.47,253177.12,0.0,0.0,0.0,0.0,9492729.83,0.0,0.0,0.0,0.0,960210.29,1060830.68,0.0,0.0,126189.48,4519284.05,23326.36,0.0,0.0,9492584.31,4519284.04,0.0,0.0,0.0,0.0,0.0,0.0,230181.0,0.0,1893868.62,2372213.98,11481.98,197937.3,2551841.8,128841.08
19647740118562,1165352.68,54439.68,136106.23,150077.57,0.0,0.0,0.0,0.0,0.0,121044.42,0.0,21343.73,129235.48,22325.01,25064.48,809.81,0.0,0.0,44.24,0.0,0.0,2317.76,155.74,147.6,1706954.12,14994.46,4506.0,26951.36,0.0,16429.54,523168.96,2524.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3401219.0,42252.0,0.0,0.0,0.0,0.0,0.0,178587.0,157587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855460.45,0.0,0.0,0.0,0.0,1376365.12,0.0,0.0,0.0,885.0,0.0,2131252.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101458.5,-130136.81,0.0,49129.09,457768.18,69046.55
19648576119580,540127.61,0.0,0.0,0.0,296176.78,0.0,0.0,0.0,0.0,44560.53,31711.65,29502.37,187337.59,0.0,20986.7,0.0,0.0,0.0,0.0,41971.99,6980.96,0.0,0.0,13985.2,0.0,721.73,1370.44,6704.0,85113.93,96035.03,76795.55,5747.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1305111.0,0.0,0.0,0.0,0.0,0.0,0.0,75495.41,45612.0,0.0,0.0,0.0,0.0,0.0,143732.24,0.0,62832.64,0.0,0.0,0.0,0.0,466491.4,0.0,0.0,9245.0,973531.25,0.0,25441.25,0.0,0.0,0.0,0.0,0.0,0.0,9245.0,0.0,0.0,0.0,0.0,0.0,1621146.28,1414756.0,0.0,30837.14,244409.11,0.0
19648810113464,0.0,0.0,0.0,849388.84,0.0,0.0,0.0,0.0,77060.16,0.0,0.0,0.0,78696.0,0.0,28692.8,0.0,0.0,0.0,0.0,0.0,0.0,53382.32,69540.94,1568.03,0.0,475.6,2921.6,13402.65,29031.08,100286.67,199560.45,8904.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7322.0,0.0,0.0,0.0,621379.0,25.0,0.0,0.0,0.0,0.0,0.0,593183.0,52339.0,0.0,0.0,2673.0,0.0,0.0,0.0,0.0,1780.71,0.0,0.0,0.0,0.0,387242.56,0.0,0.0,20223.64,21764.0,0.0,252976.36,0.0,0.0,0.0,100000.0,0.0,0.0,20223.64,0.0,0.0,0.0,0.0,0.0,57810.91,78346.17,1980.88,81630.65,166711.53,0.0
19648810113472,0.0,0.0,0.0,1231133.0,0.0,0.0,0.0,0.0,331628.0,0.0,0.0,0.0,91512.0,0.0,12487.88,0.0,0.0,0.0,0.0,0.0,331.1,45830.94,13151.55,1875.03,0.0,203.4,2991.4,19660.9,75283.4,104090.99,329507.62,17940.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7322.0,0.0,0.0,0.0,847672.0,0.0,0.0,0.0,0.0,0.0,0.0,959042.73,77509.0,0.0,0.0,2356.0,0.0,0.0,0.0,0.0,14678.91,0.0,0.0,0.0,0.0,638470.95,0.0,0.0,5559.4,0.0,0.0,395738.66,0.0,0.0,0.0,100000.0,0.0,0.0,5559.4,0.0,0.0,0.0,0.0,0.0,157411.2,102316.51,-6329.93,113212.48,352141.24,0.0
19648810113894,235577.19,0.0,60000.0,0.0,69787.75,0.0,36000.0,0.0,0.0,24342.21,14480.88,4278.33,9153.82,2124.39,10600.0,0.0,0.0,0.0,0.0,1209.06,972.72,13268.0,8294.17,0.0,0.0,0.0,2695.36,5300.0,15016.0,106109.63,1500.0,2506.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43022.0,0.0,0.0,155663.0,0.0,0.0,0.0,0.0,0.0,0.0,158169.0,70371.0,0.0,0.0,15852.0,56500.58,0.0,312000.79,0.0,93198.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405198.84,520651.96,0.0,5487.84,88741.79,0.0
19648810118075,504978.1,0.0,106282.27,0.0,327427.19,26250.0,0.0,146748.47,65592.32,0.0,0.0,102877.38,101152.1,0.0,19131.67,0.0,0.0,0.0,0.0,21950.83,11383.79,70279.69,44325.54,10084.06,0.0,93129.49,327.99,13764.15,41258.49,120693.76,222096.77,23814.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961024.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64971.0,0.0,0.0,89509.0,0.0,0.0,0.0,0.0,29209.39,0.0,0.0,0.0,0.0,422737.8,0.0,0.0,0.0,0.0,0.0,48448.87,0.0,271961.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131536.95,10437.0,0.0,812633.02,266511.0,0.0
19650940112706,7134335.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588280.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203212.66,8942661.81,5232665.7,0.0,0.0,0.0,0.0,78228.86,217861.67,132377.64,123886.98,1869349.94,8467855.63,682978.98,0.0,0.0,0.0,0.0,0.0,84717.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20985236.0,0.0,0.0,0.0,0.0,0.0,0.0,2106602.0,1106757.07,0.0,0.0,442611.71,0.0,0.0,0.0,0.0,503812.47,0.0,0.0,0.0,0.0,7534558.09,0.0,0.0,11558.32,0.0,150468.21,6918055.94,0.0,0.0,53828.06,1228513.09,0.0,0.0,11558.32,0.0,0.0,0.0,0.0,0.0,-11558.32,0.0,0.0,5845029.58,2611567.75,1660608.83
19651361996263,4255285.6,111866.92,500037.63,208860.18,0.0,0.0,27521.67,286850.4,0.0,0.0,0.0,447291.14,290396.98,0.0,70478.76,0.0,0.0,0.0,86287.87,890318.16,22151.25,232716.14,0.0,0.0,0.0,62317.56,2507.09,0.0,173467.27,991001.11,3790086.35,131575.57,0.0,0.0,0.0,0.0,0.0,234447.35,0.0,0.0,0.0,0.0,143559.04,0.0,0.0,0.0,0.0,11307348.01,-52052.96,0.0,0.0,0.0,0.0,0.0,2615638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563121.9,0.0,0.0,0.0,0.0,5347967.28,0.0,0.0,-97182.83,0.0,638028.06,724990.9,0.0,0.0,0.0,0.0,0.0,0.0,-97182.83,2312703.38,2215520.56,0.0,1295902.4,0.0,0.0,4624458.82,-1868160.15,13479.55,1945256.28,100000.0
