cdscode,zip_5,Id,Id2,Geography,Estimate; Total:,total_below_poverty,under_5_below_poverty,age_5_below_poverty,age_6_to_11_below_poverty,age_12_to_17_below_poverty,age_18_65_below_poverty,total_above_poverty,under_5_above_poverty,age_5_above_poverty,age_6_to_11_above_poverty,age_12_to_17_above_poverty,age_18_65_above_poverty,year
19101991996008,90004,8600000US90004,90004,ZCTA5 90004,63857,14983,1518,255,1363,1534,9220,48874,2340,448,2668,2897,35462,2015
19101991996008,90004,8600000US90004,90004,ZCTA5 90004,63402,15973,1630,291,1351,1661,9993,47429,2340,519,2256,2939,34590,2014
19101991996008,90004,8600000US90004,90004,ZCTA5 90004,62647,15350,1470,370,1468,1523,9558,47297,2274,550,2052,2863,34859,2013
19101991996008,90004,8600000US90004,90004,ZCTA5 90004,62790,14191,1227,300,1472,1384,8914,48599,2698,467,2043,3211,35615,2012
19101991996008,90004,8600000US90004,90004,ZCTA5 90004,63842,14670,1376,384,1379,1435,9044,49172,2620,491,2178,3392,36094,2011
19101991996008,90004,8600000US90004,90004,ZCTA5 90004,67624,18375,1804,345,2357,1749,11517,49249,3798,830,3760,3114,33715,2000
19647330100800,90004,8600000US90004,90004,ZCTA5 90004,63857,14983,1518,255,1363,1534,9220,48874,2340,448,2668,2897,35462,2015
19647330100800,90004,8600000US90004,90004,ZCTA5 90004,63402,15973,1630,291,1351,1661,9993,47429,2340,519,2256,2939,34590,2014
19647330100800,90004,8600000US90004,90004,ZCTA5 90004,62647,15350,1470,370,1468,1523,9558,47297,2274,550,2052,2863,34859,2013
19647330100800,90004,8600000US90004,90004,ZCTA5 90004,62790,14191,1227,300,1472,1384,8914,48599,2698,467,2043,3211,35615,2012
19647330100800,90004,8600000US90004,90004,ZCTA5 90004,63842,14670,1376,384,1379,1435,9044,49172,2620,491,2178,3392,36094,2011
19647330100800,90004,8600000US90004,90004,ZCTA5 90004,67624,18375,1804,345,2357,1749,11517,49249,3798,830,3760,3114,33715,2000
19647330127910,90004,8600000US90004,90004,ZCTA5 90004,63857,14983,1518,255,1363,1534,9220,48874,2340,448,2668,2897,35462,2015
19647330127910,90004,8600000US90004,90004,ZCTA5 90004,63402,15973,1630,291,1351,1661,9993,47429,2340,519,2256,2939,34590,2014
19647330127910,90004,8600000US90004,90004,ZCTA5 90004,62647,15350,1470,370,1468,1523,9558,47297,2274,550,2052,2863,34859,2013
19647330127910,90004,8600000US90004,90004,ZCTA5 90004,62790,14191,1227,300,1472,1384,8914,48599,2698,467,2043,3211,35615,2012
19647330127910,90004,8600000US90004,90004,ZCTA5 90004,63842,14670,1376,384,1379,1435,9044,49172,2620,491,2178,3392,36094,2011
19647330127910,90004,8600000US90004,90004,ZCTA5 90004,67624,18375,1804,345,2357,1749,11517,49249,3798,830,3760,3114,33715,2000
19101996116883,91001,8600000US91001,91001,ZCTA5 91001,37028,4073,164,19,359,250,2804,32955,1778,295,2218,2703,20663,2015
19101996116883,91001,8600000US91001,91001,ZCTA5 91001,37243,4412,286,94,405,235,2958,32831,1993,327,2412,2598,20445,2014
19101996116883,91001,8600000US91001,91001,ZCTA5 91001,37576,4224,340,80,494,240,2605,33352,1924,400,2595,2681,20822,2013
19101996116883,91001,8600000US91001,91001,ZCTA5 91001,37803,3873,352,93,454,383,2158,33930,1985,476,2378,2752,21427,2012
19101996116883,91001,8600000US91001,91001,ZCTA5 91001,37847,3729,324,103,375,390,2190,34118,2053,478,2272,2941,21785,2011
19101996116883,91001,8600000US91001,91001,ZCTA5 91001,35597,3718,354,114,357,619,1960,31879,1955,476,3013,2521,20182,2000
19648810106591,91001,8600000US91001,91001,ZCTA5 91001,37028,4073,164,19,359,250,2804,32955,1778,295,2218,2703,20663,2015
19648810106591,91001,8600000US91001,91001,ZCTA5 91001,37243,4412,286,94,405,235,2958,32831,1993,327,2412,2598,20445,2014
19648810106591,91001,8600000US91001,91001,ZCTA5 91001,37576,4224,340,80,494,240,2605,33352,1924,400,2595,2681,20822,2013
19648810106591,91001,8600000US91001,91001,ZCTA5 91001,37803,3873,352,93,454,383,2158,33930,1985,476,2378,2752,21427,2012
19648810106591,91001,8600000US91001,91001,ZCTA5 91001,37847,3729,324,103,375,390,2190,34118,2053,478,2272,2941,21785,2011
19648810106591,91001,8600000US91001,91001,ZCTA5 91001,35597,3718,354,114,357,619,1960,31879,1955,476,3013,2521,20182,2000
19648810113464,91001,8600000US91001,91001,ZCTA5 91001,37028,4073,164,19,359,250,2804,32955,1778,295,2218,2703,20663,2015
19648810113464,91001,8600000US91001,91001,ZCTA5 91001,37243,4412,286,94,405,235,2958,32831,1993,327,2412,2598,20445,2014
19648810113464,91001,8600000US91001,91001,ZCTA5 91001,37576,4224,340,80,494,240,2605,33352,1924,400,2595,2681,20822,2013
19648810113464,91001,8600000US91001,91001,ZCTA5 91001,37803,3873,352,93,454,383,2158,33930,1985,476,2378,2752,21427,2012
19648810113464,91001,8600000US91001,91001,ZCTA5 91001,37847,3729,324,103,375,390,2190,34118,2053,478,2272,2941,21785,2011
19648810113464,91001,8600000US91001,91001,ZCTA5 91001,35597,3718,354,114,357,619,1960,31879,1955,476,3013,2521,20182,2000
19648810113472,91001,8600000US91001,91001,ZCTA5 91001,37028,4073,164,19,359,250,2804,32955,1778,295,2218,2703,20663,2015
19648810113472,91001,8600000US91001,91001,ZCTA5 91001,37243,4412,286,94,405,235,2958,32831,1993,327,2412,2598,20445,2014
19648810113472,91001,8600000US91001,91001,ZCTA5 91001,37576,4224,340,80,494,240,2605,33352,1924,400,2595,2681,20822,2013
19648810113472,91001,8600000US91001,91001,ZCTA5 91001,37803,3873,352,93,454,383,2158,33930,1985,476,2378,2752,21427,2012
19648810113472,91001,8600000US91001,91001,ZCTA5 91001,37847,3729,324,103,375,390,2190,34118,2053,478,2272,2941,21785,2011
19648810113472,91001,8600000US91001,91001,ZCTA5 91001,35597,3718,354,114,357,619,1960,31879,1955,476,3013,2521,20182,2000
19648810113894,91001,8600000US91001,91001,ZCTA5 91001,37028,4073,164,19,359,250,2804,32955,1778,295,2218,2703,20663,2015
19648810113894,91001,8600000US91001,91001,ZCTA5 91001,37243,4412,286,94,405,235,2958,32831,1993,327,2412,2598,20445,2014
19648810113894,91001,8600000US91001,91001,ZCTA5 91001,37576,4224,340,80,494,240,2605,33352,1924,400,2595,2681,20822,2013
19648810113894,91001,8600000US91001,91001,ZCTA5 91001,37803,3873,352,93,454,383,2158,33930,1985,476,2378,2752,21427,2012
19648810113894,91001,8600000US91001,91001,ZCTA5 91001,37847,3729,324,103,375,390,2190,34118,2053,478,2272,2941,21785,2011
19648810113894,91001,8600000US91001,91001,ZCTA5 91001,35597,3718,354,114,357,619,1960,31879,1955,476,3013,2521,20182,2000
19648810128017,91001,8600000US91001,91001,ZCTA5 91001,37028,4073,164,19,359,250,2804,32955,1778,295,2218,2703,20663,2015
19648810128017,91001,8600000US91001,91001,ZCTA5 91001,37243,4412,286,94,405,235,2958,32831,1993,327,2412,2598,20445,2014
19648810128017,91001,8600000US91001,91001,ZCTA5 91001,37576,4224,340,80,494,240,2605,33352,1924,400,2595,2681,20822,2013
19648810128017,91001,8600000US91001,91001,ZCTA5 91001,37803,3873,352,93,454,383,2158,33930,1985,476,2378,2752,21427,2012
19648810128017,91001,8600000US91001,91001,ZCTA5 91001,37847,3729,324,103,375,390,2190,34118,2053,478,2272,2941,21785,2011
19648810128017,91001,8600000US91001,91001,ZCTA5 91001,35597,3718,354,114,357,619,1960,31879,1955,476,3013,2521,20182,2000
19642460115337,91214,8600000US91214,91214,ZCTA5 91214,30848,1808,26,0,119,318,1069,29040,1648,257,2084,2559,18456,2015
19642460115337,91214,8600000US91214,91214,ZCTA5 91214,30980,1792,29,0,135,267,1034,29188,1722,278,2052,2703,18631,2014
19642460115337,91214,8600000US91214,91214,ZCTA5 91214,31535,1848,21,0,163,247,1101,29687,1638,296,2234,3131,18668,2013
19642460115337,91214,8600000US91214,91214,ZCTA5 91214,31369,1798,23,0,161,181,1061,29571,1328,234,2329,3375,18859,2012
19642460115337,91214,8600000US91214,91214,ZCTA5 91214,31515,1775,24,0,143,186,1053,29740,1376,315,2543,3552,18785,2011
19642460115337,91214,8600000US91214,91214,ZCTA5 91214,29002,1606,58,55,163,236,893,27396,1541,443,2526,2946,16849,2000
19642460126003,93536,8600000US93536,93536,ZCTA5 93536,65342,9425,505,216,1059,1290,5537,55917,3581,960,4152,5486,35696,2015
19642460126003,93536,8600000US93536,93536,ZCTA5 93536,65500,9997,683,248,1135,1398,5784,55503,3691,712,4424,5365,35159,2014
19642460126003,93536,8600000US93536,93536,ZCTA5 93536,64145,8874,872,264,877,1528,4730,55271,3653,746,4580,5245,35301,2013
19642460126003,93536,8600000US93536,93536,ZCTA5 93536,64746,8676,927,222,906,1513,4591,56070,3685,659,4774,5424,35923,2012
19642460126003,93536,8600000US93536,93536,ZCTA5 93536,63429,8354,973,250,1043,1504,4054,55075,3479,716,4542,5904,35466,2011
19642460126003,93536,8600000US93536,93536,ZCTA5 93536,43965,4880,490,66,699,730,2523,39085,2460,530,4170,4562,23786,2000
19642461996347,93543,8600000US93543,93543,ZCTA5 93543,13610,2545,278,0,314,486,1330,11065,798,213,736,1259,6861,2015
19642461996347,93543,8600000US93543,93543,ZCTA5 93543,13449,2195,276,0,251,341,1219,11254,739,132,824,1253,7063,2014
19642461996347,93543,8600000US93543,93543,ZCTA5 93543,13082,1910,278,0,253,254,993,11172,743,96,763,1224,7161,2013
19642461996347,93543,8600000US93543,93543,ZCTA5 93543,12063,1630,237,0,246,229,834,10433,470,147,678,1103,6981,2012
19642461996347,93543,8600000US93543,93543,ZCTA5 93543,12526,1671,237,0,220,334,788,10855,487,158,967,1417,6883,2011
19642461996347,93543,8600000US93543,93543,ZCTA5 93543,11007,2009,191,22,342,334,1058,8998,576,101,1184,951,5428,2000
19642461996537,93535,8600000US93535,93535,ZCTA5 93535,72705,20771,2429,374,2808,3064,10835,51934,4139,964,5117,5337,31583,2015
19642461996537,93535,8600000US93535,93535,ZCTA5 93535,72187,19261,2385,322,2347,2798,10351,52926,3771,967,5274,5750,32254,2014
19642461996537,93535,8600000US93535,93535,ZCTA5 93535,72726,17900,2280,347,2128,2397,9665,54826,4098,944,5514,5949,33256,2013
19642461996537,93535,8600000US93535,93535,ZCTA5 93535,71558,18004,2635,437,2078,2461,9491,53554,4243,792,5655,5902,32483,2012
19642461996537,93535,8600000US93535,93535,ZCTA5 93535,69538,15783,2095,336,1969,2272,8295,53755,4025,755,5575,6168,32428,2011
19642461996537,93535,8600000US93535,93535,ZCTA5 93535,57399,10101,1212,219,1974,1420,4934,47298,3639,785,6016,5040,27482,2000
19646670125559,93535,8600000US93535,93535,ZCTA5 93535,72705,20771,2429,374,2808,3064,10835,51934,4139,964,5117,5337,31583,2015
19646670125559,93535,8600000US93535,93535,ZCTA5 93535,72187,19261,2385,322,2347,2798,10351,52926,3771,967,5274,5750,32254,2014
19646670125559,93535,8600000US93535,93535,ZCTA5 93535,72726,17900,2280,347,2128,2397,9665,54826,4098,944,5514,5949,33256,2013
19646670125559,93535,8600000US93535,93535,ZCTA5 93535,71558,18004,2635,437,2078,2461,9491,53554,4243,792,5655,5902,32483,2012
19646670125559,93535,8600000US93535,93535,ZCTA5 93535,69538,15783,2095,336,1969,2272,8295,53755,4025,755,5575,6168,32428,2011
19646670125559,93535,8600000US93535,93535,ZCTA5 93535,57399,10101,1212,219,1974,1420,4934,47298,3639,785,6016,5040,27482,2000
19648570112714,93535,8600000US93535,93535,ZCTA5 93535,72705,20771,2429,374,2808,3064,10835,51934,4139,964,5117,5337,31583,2015
19648570112714,93535,8600000US93535,93535,ZCTA5 93535,72187,19261,2385,322,2347,2798,10351,52926,3771,967,5274,5750,32254,2014
19648570112714,93535,8600000US93535,93535,ZCTA5 93535,72726,17900,2280,347,2128,2397,9665,54826,4098,944,5514,5949,33256,2013
19648570112714,93535,8600000US93535,93535,ZCTA5 93535,71558,18004,2635,437,2078,2461,9491,53554,4243,792,5655,5902,32483,2012
19648570112714,93535,8600000US93535,93535,ZCTA5 93535,69538,15783,2095,336,1969,2272,8295,53755,4025,755,5575,6168,32428,2011
19648570112714,93535,8600000US93535,93535,ZCTA5 93535,57399,10101,1212,219,1974,1420,4934,47298,3639,785,6016,5040,27482,2000
19651360114439,93535,8600000US93535,93535,ZCTA5 93535,72705,20771,2429,374,2808,3064,10835,51934,4139,964,5117,5337,31583,2015
19651360114439,93535,8600000US93535,93535,ZCTA5 93535,72187,19261,2385,322,2347,2798,10351,52926,3771,967,5274,5750,32254,2014
19651360114439,93535,8600000US93535,93535,ZCTA5 93535,72726,17900,2280,347,2128,2397,9665,54826,4098,944,5514,5949,33256,2013
19651360114439,93535,8600000US93535,93535,ZCTA5 93535,71558,18004,2635,437,2078,2461,9491,53554,4243,792,5655,5902,32483,2012
19651360114439,93535,8600000US93535,93535,ZCTA5 93535,69538,15783,2095,336,1969,2272,8295,53755,4025,755,5575,6168,32428,2011
19651360114439,93535,8600000US93535,93535,ZCTA5 93535,57399,10101,1212,219,1974,1420,4934,47298,3639,785,6016,5040,27482,2000
19753090127100,93535,8600000US93535,93535,ZCTA5 93535,72705,20771,2429,374,2808,3064,10835,51934,4139,964,5117,5337,31583,2015
19753090127100,93535,8600000US93535,93535,ZCTA5 93535,72187,19261,2385,322,2347,2798,10351,52926,3771,967,5274,5750,32254,2014
19753090127100,93535,8600000US93535,93535,ZCTA5 93535,72726,17900,2280,347,2128,2397,9665,54826,4098,944,5514,5949,33256,2013
19753090127100,93535,8600000US93535,93535,ZCTA5 93535,71558,18004,2635,437,2078,2461,9491,53554,4243,792,5655,5902,32483,2012
19753090127100,93535,8600000US93535,93535,ZCTA5 93535,69538,15783,2095,336,1969,2272,8295,53755,4025,755,5575,6168,32428,2011
19753090127100,93535,8600000US93535,93535,ZCTA5 93535,57399,10101,1212,219,1974,1420,4934,47298,3639,785,6016,5040,27482,2000
56105610109900,93535,8600000US93535,93535,ZCTA5 93535,72705,20771,2429,374,2808,3064,10835,51934,4139,964,5117,5337,31583,2015
56105610109900,93535,8600000US93535,93535,ZCTA5 93535,72187,19261,2385,322,2347,2798,10351,52926,3771,967,5274,5750,32254,2014
56105610109900,93535,8600000US93535,93535,ZCTA5 93535,72726,17900,2280,347,2128,2397,9665,54826,4098,944,5514,5949,33256,2013
56105610109900,93535,8600000US93535,93535,ZCTA5 93535,71558,18004,2635,437,2078,2461,9491,53554,4243,792,5655,5902,32483,2012
56105610109900,93535,8600000US93535,93535,ZCTA5 93535,69538,15783,2095,336,1969,2272,8295,53755,4025,755,5575,6168,32428,2011
56105610109900,93535,8600000US93535,93535,ZCTA5 93535,57399,10101,1212,219,1974,1420,4934,47298,3639,785,6016,5040,27482,2000
19642870114397,91107,8600000US91107,91107,ZCTA5 91107,31555,2880,209,77,205,171,1901,28675,1663,319,1575,1785,18309,2015
19642870114397,91107,8600000US91107,91107,ZCTA5 91107,31678,2985,212,71,196,202,1927,28693,1698,368,1548,1898,18255,2014
19642870114397,91107,8600000US91107,91107,ZCTA5 91107,32286,3052,357,78,136,225,1873,29234,1584,303,1614,1954,19031,2013
19642870114397,91107,8600000US91107,91107,ZCTA5 91107,31611,2469,186,50,58,142,1642,29142,1898,297,1724,1682,18656,2012
19642870114397,91107,8600000US91107,91107,ZCTA5 91107,31218,2278,185,60,38,106,1447,28940,1769,253,1810,1826,18796,2011
19642870114397,91107,8600000US91107,91107,ZCTA5 91107,32221,2312,140,17,189,237,1423,29909,1668,373,2255,1776,19399,2000
19642871996479,91107,8600000US91107,91107,ZCTA5 91107,31555,2880,209,77,205,171,1901,28675,1663,319,1575,1785,18309,2015
19642871996479,91107,8600000US91107,91107,ZCTA5 91107,31678,2985,212,71,196,202,1927,28693,1698,368,1548,1898,18255,2014
19642871996479,91107,8600000US91107,91107,ZCTA5 91107,32286,3052,357,78,136,225,1873,29234,1584,303,1614,1954,19031,2013
19642871996479,91107,8600000US91107,91107,ZCTA5 91107,31611,2469,186,50,58,142,1642,29142,1898,297,1724,1682,18656,2012
19642871996479,91107,8600000US91107,91107,ZCTA5 91107,31218,2278,185,60,38,106,1447,28940,1769,253,1810,1826,18796,2011
19642871996479,91107,8600000US91107,91107,ZCTA5 91107,32221,2312,140,17,189,237,1423,29909,1668,373,2255,1776,19399,2000
19644690128736,91107,8600000US91107,91107,ZCTA5 91107,31555,2880,209,77,205,171,1901,28675,1663,319,1575,1785,18309,2015
19644690128736,91107,8600000US91107,91107,ZCTA5 91107,31678,2985,212,71,196,202,1927,28693,1698,368,1548,1898,18255,2014
19644690128736,91107,8600000US91107,91107,ZCTA5 91107,32286,3052,357,78,136,225,1873,29234,1584,303,1614,1954,19031,2013
19644690128736,91107,8600000US91107,91107,ZCTA5 91107,31611,2469,186,50,58,142,1642,29142,1898,297,1724,1682,18656,2012
19644690128736,91107,8600000US91107,91107,ZCTA5 91107,31218,2278,185,60,38,106,1447,28940,1769,253,1810,1826,18796,2011
19644690128736,91107,8600000US91107,91107,ZCTA5 91107,32221,2312,140,17,189,237,1423,29909,1668,373,2255,1776,19399,2000
19648810118075,91107,8600000US91107,91107,ZCTA5 91107,31555,2880,209,77,205,171,1901,28675,1663,319,1575,1785,18309,2015
19648810118075,91107,8600000US91107,91107,ZCTA5 91107,31678,2985,212,71,196,202,1927,28693,1698,368,1548,1898,18255,2014
19648810118075,91107,8600000US91107,91107,ZCTA5 91107,32286,3052,357,78,136,225,1873,29234,1584,303,1614,1954,19031,2013
19648810118075,91107,8600000US91107,91107,ZCTA5 91107,31611,2469,186,50,58,142,1642,29142,1898,297,1724,1682,18656,2012
19648810118075,91107,8600000US91107,91107,ZCTA5 91107,31218,2278,185,60,38,106,1447,28940,1769,253,1810,1826,18796,2011
19648810118075,91107,8600000US91107,91107,ZCTA5 91107,32221,2312,140,17,189,237,1423,29909,1668,373,2255,1776,19399,2000
19651361996263,91107,8600000US91107,91107,ZCTA5 91107,31555,2880,209,77,205,171,1901,28675,1663,319,1575,1785,18309,2015
19651361996263,91107,8600000US91107,91107,ZCTA5 91107,31678,2985,212,71,196,202,1927,28693,1698,368,1548,1898,18255,2014
19651361996263,91107,8600000US91107,91107,ZCTA5 91107,32286,3052,357,78,136,225,1873,29234,1584,303,1614,1954,19031,2013
19651361996263,91107,8600000US91107,91107,ZCTA5 91107,31611,2469,186,50,58,142,1642,29142,1898,297,1724,1682,18656,2012
19651361996263,91107,8600000US91107,91107,ZCTA5 91107,31218,2278,185,60,38,106,1447,28940,1769,253,1810,1826,18796,2011
19651361996263,91107,8600000US91107,91107,ZCTA5 91107,32221,2312,140,17,189,237,1423,29909,1668,373,2255,1776,19399,2000
19752911996016,91107,8600000US91107,91107,ZCTA5 91107,31555,2880,209,77,205,171,1901,28675,1663,319,1575,1785,18309,2015
19752911996016,91107,8600000US91107,91107,ZCTA5 91107,31678,2985,212,71,196,202,1927,28693,1698,368,1548,1898,18255,2014
19752911996016,91107,8600000US91107,91107,ZCTA5 91107,32286,3052,357,78,136,225,1873,29234,1584,303,1614,1954,19031,2013
19752911996016,91107,8600000US91107,91107,ZCTA5 91107,31611,2469,186,50,58,142,1642,29142,1898,297,1724,1682,18656,2012
19752911996016,91107,8600000US91107,91107,ZCTA5 91107,31218,2278,185,60,38,106,1447,28940,1769,253,1810,1826,18796,2011
19752911996016,91107,8600000US91107,91107,ZCTA5 91107,32221,2312,140,17,189,237,1423,29909,1668,373,2255,1776,19399,2000
30664646120356,91107,8600000US91107,91107,ZCTA5 91107,31555,2880,209,77,205,171,1901,28675,1663,319,1575,1785,18309,2015
30664646120356,91107,8600000US91107,91107,ZCTA5 91107,31678,2985,212,71,196,202,1927,28693,1698,368,1548,1898,18255,2014
30664646120356,91107,8600000US91107,91107,ZCTA5 91107,32286,3052,357,78,136,225,1873,29234,1584,303,1614,1954,19031,2013
30664646120356,91107,8600000US91107,91107,ZCTA5 91107,31611,2469,186,50,58,142,1642,29142,1898,297,1724,1682,18656,2012
30664646120356,91107,8600000US91107,91107,ZCTA5 91107,31218,2278,185,60,38,106,1447,28940,1769,253,1810,1826,18796,2011
30664646120356,91107,8600000US91107,91107,ZCTA5 91107,32221,2312,140,17,189,237,1423,29909,1668,373,2255,1776,19399,2000
34674473430691,91107,8600000US91107,91107,ZCTA5 91107,31555,2880,209,77,205,171,1901,28675,1663,319,1575,1785,18309,2015
34674473430691,91107,8600000US91107,91107,ZCTA5 91107,31678,2985,212,71,196,202,1927,28693,1698,368,1548,1898,18255,2014
34674473430691,91107,8600000US91107,91107,ZCTA5 91107,32286,3052,357,78,136,225,1873,29234,1584,303,1614,1954,19031,2013
34674473430691,91107,8600000US91107,91107,ZCTA5 91107,31611,2469,186,50,58,142,1642,29142,1898,297,1724,1682,18656,2012
34674473430691,91107,8600000US91107,91107,ZCTA5 91107,31218,2278,185,60,38,106,1447,28940,1769,253,1810,1826,18796,2011
34674473430691,91107,8600000US91107,91107,ZCTA5 91107,32221,2312,140,17,189,237,1423,29909,1668,373,2255,1776,19399,2000
36678760120568,91107,8600000US91107,91107,ZCTA5 91107,31555,2880,209,77,205,171,1901,28675,1663,319,1575,1785,18309,2015
36678760120568,91107,8600000US91107,91107,ZCTA5 91107,31678,2985,212,71,196,202,1927,28693,1698,368,1548,1898,18255,2014
36678760120568,91107,8600000US91107,91107,ZCTA5 91107,32286,3052,357,78,136,225,1873,29234,1584,303,1614,1954,19031,2013
36678760120568,91107,8600000US91107,91107,ZCTA5 91107,31611,2469,186,50,58,142,1642,29142,1898,297,1724,1682,18656,2012
36678760120568,91107,8600000US91107,91107,ZCTA5 91107,31218,2278,185,60,38,106,1447,28940,1769,253,1810,1826,18796,2011
36678760120568,91107,8600000US91107,91107,ZCTA5 91107,32221,2312,140,17,189,237,1423,29909,1668,373,2255,1776,19399,2000
19642950110742,90601,8600000US90601,90601,ZCTA5 90601,34075,3714,193,20,275,422,2301,30361,1780,247,2305,2373,19440,2015
19642950110742,90601,8600000US90601,90601,ZCTA5 90601,33966,3830,363,29,207,603,2239,30136,1714,237,2346,2336,19277,2014
19642950110742,90601,8600000US90601,90601,ZCTA5 90601,32958,3762,428,86,333,607,2048,29196,1906,155,2073,2431,18641,2013
19642950110742,90601,8600000US90601,90601,ZCTA5 90601,32442,3420,390,101,274,529,1843,29022,1691,189,2000,2542,18938,2012
19642950110742,90601,8600000US90601,90601,ZCTA5 90601,32259,2785,377,48,191,483,1496,29474,1849,246,1916,2625,19179,2011
19642950110742,90601,8600000US90601,90601,ZCTA5 90601,31845,2889,305,75,365,323,1523,28956,2139,420,2600,2154,18277,2000
19643371996099,91101,8600000US91101,91101,ZCTA5 91101,20833,4233,180,13,259,174,2736,16600,914,42,473,701,12294,2015
19643371996099,91101,8600000US91101,91101,ZCTA5 91101,21018,4294,187,35,219,189,2829,16724,1040,81,542,546,12237,2014
19643371996099,91101,8600000US91101,91101,ZCTA5 91101,21254,3951,199,46,129,163,2744,17303,897,39,479,693,12744,2013
19643371996099,91101,8600000US91101,91101,ZCTA5 91101,21363,3811,258,50,119,153,2705,17552,1022,97,483,621,12977,2012
19643371996099,91101,8600000US91101,91101,ZCTA5 91101,20872,4100,463,52,182,169,2724,16772,970,187,384,669,12585,2011
19643371996099,91101,8600000US91101,91101,ZCTA5 91101,16437,3323,193,26,329,247,2213,13114,670,118,621,439,9711,2000
19648811996248,91101,8600000US91101,91101,ZCTA5 91101,20833,4233,180,13,259,174,2736,16600,914,42,473,701,12294,2015
19648811996248,91101,8600000US91101,91101,ZCTA5 91101,21018,4294,187,35,219,189,2829,16724,1040,81,542,546,12237,2014
19648811996248,91101,8600000US91101,91101,ZCTA5 91101,21254,3951,199,46,129,163,2744,17303,897,39,479,693,12744,2013
19648811996248,91101,8600000US91101,91101,ZCTA5 91101,21363,3811,258,50,119,153,2705,17552,1022,97,483,621,12977,2012
19648811996248,91101,8600000US91101,91101,ZCTA5 91101,20872,4100,463,52,182,169,2724,16772,970,187,384,669,12585,2011
19648811996248,91101,8600000US91101,91101,ZCTA5 91101,16437,3323,193,26,329,247,2213,13114,670,118,621,439,9711,2000
36679343630670,91101,8600000US91101,91101,ZCTA5 91101,20833,4233,180,13,259,174,2736,16600,914,42,473,701,12294,2015
36679343630670,91101,8600000US91101,91101,ZCTA5 91101,21018,4294,187,35,219,189,2829,16724,1040,81,542,546,12237,2014
36679343630670,91101,8600000US91101,91101,ZCTA5 91101,21254,3951,199,46,129,163,2744,17303,897,39,479,693,12744,2013
36679343630670,91101,8600000US91101,91101,ZCTA5 91101,21363,3811,258,50,119,153,2705,17552,1022,97,483,621,12977,2012
36679343630670,91101,8600000US91101,91101,ZCTA5 91101,20872,4100,463,52,182,169,2724,16772,970,187,384,669,12585,2011
36679343630670,91101,8600000US91101,91101,ZCTA5 91101,16437,3323,193,26,329,247,2213,13114,670,118,621,439,9711,2000
36750696113427,91101,8600000US91101,91101,ZCTA5 91101,20833,4233,180,13,259,174,2736,16600,914,42,473,701,12294,2015
36750696113427,91101,8600000US91101,91101,ZCTA5 91101,21018,4294,187,35,219,189,2829,16724,1040,81,542,546,12237,2014
36750696113427,91101,8600000US91101,91101,ZCTA5 91101,21254,3951,199,46,129,163,2744,17303,897,39,479,693,12744,2013
36750696113427,91101,8600000US91101,91101,ZCTA5 91101,21363,3811,258,50,119,153,2705,17552,1022,97,483,621,12977,2012
36750696113427,91101,8600000US91101,91101,ZCTA5 91101,20872,4100,463,52,182,169,2724,16772,970,187,384,669,12585,2011
36750696113427,91101,8600000US91101,91101,ZCTA5 91101,16437,3323,193,26,329,247,2213,13114,670,118,621,439,9711,2000
47704256115497,91101,8600000US91101,91101,ZCTA5 91101,20833,4233,180,13,259,174,2736,16600,914,42,473,701,12294,2015
47704256115497,91101,8600000US91101,91101,ZCTA5 91101,21018,4294,187,35,219,189,2829,16724,1040,81,542,546,12237,2014
47704256115497,91101,8600000US91101,91101,ZCTA5 91101,21254,3951,199,46,129,163,2744,17303,897,39,479,693,12744,2013
47704256115497,91101,8600000US91101,91101,ZCTA5 91101,21363,3811,258,50,119,153,2705,17552,1022,97,483,621,12977,2012
47704256115497,91101,8600000US91101,91101,ZCTA5 91101,20872,4100,463,52,182,169,2724,16772,970,187,384,669,12585,2011
47704256115497,91101,8600000US91101,91101,ZCTA5 91101,16437,3323,193,26,329,247,2213,13114,670,118,621,439,9711,2000
19643520101642,90250,8600000US90250,90250,ZCTA5 90250,95300,18339,1736,328,2523,2149,10517,76961,4783,1273,6041,5906,51727,2015
19643520101642,90250,8600000US90250,90250,ZCTA5 90250,94552,17935,1717,293,2481,2380,10057,76617,4907,1211,6033,5899,51922,2014
19643520101642,90250,8600000US90250,90250,ZCTA5 90250,93235,17368,1686,429,2391,2233,9597,75867,4791,1244,5974,6290,51163,2013
19643520101642,90250,8600000US90250,90250,ZCTA5 90250,93061,16865,1845,425,2248,1841,9512,76196,5075,1240,6388,6448,51037,2012
19643520101642,90250,8600000US90250,90250,ZCTA5 90250,92343,15010,1650,346,2245,1531,8388,77333,5783,1092,7091,6502,51109,2011
19643520101642,90250,8600000US90250,90250,ZCTA5 90250,92647,17617,2200,446,2507,1786,10174,75030,6614,1229,7994,5716,48201,2000
19645920100354,90250,8600000US90250,90250,ZCTA5 90250,95300,18339,1736,328,2523,2149,10517,76961,4783,1273,6041,5906,51727,2015
19645920100354,90250,8600000US90250,90250,ZCTA5 90250,94552,17935,1717,293,2481,2380,10057,76617,4907,1211,6033,5899,51922,2014
19645920100354,90250,8600000US90250,90250,ZCTA5 90250,93235,17368,1686,429,2391,2233,9597,75867,4791,1244,5974,6290,51163,2013
